peak	gene	zscore	pvalue
chr10-34096182-34097104	Frk	9.08912521220016	4.9919543820456e-20
chr10-39478863-39479707	Tube1	9.1825813362839	2.10439494873007e-20
chr10-39478863-39479707	Fyn	4.02133497579548	2.89346213343522e-05
chr10-39478863-39479707	Traf3ip2	11.4529027688983	1.13700372292472e-30
chr10-41598116-41598915	Cd164	4.86811277281929	5.63345163190378e-07
chr10-41978361-41979201	Armc2	10.900822410378	5.71100951533347e-28
chr10-42832598-42833421	Scml4	3.35081913068145	0.000402864548783846
chr10-42842198-42842862	Scml4	3.2629431875857	0.000551308106450408
chr10-42859923-42860839	Scml4	4.54243395152769	2.78042110326218e-06
chr10-42897358-42898236	Scml4	7.57641925609606	1.77611304003819e-14
chr10-44458292-44459193	Prdm1	4.24663624933888	1.08501918976366e-05
chr10-53806416-53807305	Asf1a	4.72110643970459	1.17282570463211e-06
chr10-59809455-59810418	Spock2	6.49253534732466	4.22018533042565e-11
chr10-60631432-60632332	Cdh23	4.0725819508885	2.32474164132285e-05
chr10-61212949-61213853	Adamts14	3.85698895654497	5.73961732368699e-05
chr10-61261246-61262096	Adamts14	15.5856484734537	4.5566910524934e-55
chr10-61261246-61262096	Prf1	9.46589370890008	1.45530648564212e-21
chr10-61275522-61276432	Adamts14	4.0134449194654	2.99194853462806e-05
chr10-61280780-61281712	Adamts14	4.2268397672516	1.18498152465891e-05
chr10-61297171-61297937	Adamts14	8.45008948891412	1.45539812532483e-17
chr10-61305685-61306631	Adamts14	4.16445139901792	1.56051048923319e-05
chr10-61714833-61715745	Adamts14	3.87085391771029	5.4227386566058e-05
chr10-61280780-61281712	Prf1	5.23957695847847	8.04725591859148e-08
chr10-61297171-61297937	Prf1	10.6148661735567	1.27079184216558e-26
chr10-61305685-61306631	Prf1	6.30352258427152	1.45477896360833e-10
chr10-61926644-61927530	Tysnd1	6.74528665425859	7.63625981449871e-12
chr10-67185305-67186215	Jmjd1c	4.03171199908491	2.76860082949705e-05
chr10-68085330-68086244	Rtkn2	6.15124803662534	3.8437790711153e-10
chr10-76409310-76410108	Chchd10	4.85629633649745	5.98008364647145e-07
chr10-76961599-76962518	Pcbp3	6.03685919186751	7.8571364836762e-10
chr10-80596991-80597733	Sppl2b	3.65604452981598	0.000128068440405691
chr10-81494391-81495148	4930404N11Rik	5.57319871538414	1.25052004340582e-08
chr10-83161478-83162449	Slc41a2	6.72148330950598	8.99419223002759e-12
chr10-83644722-83645632	Appl2	3.32953192248781	0.000434960457517478
chr10-84401617-84402492	Nuak1	3.17250821779509	0.000755641410821286
chr10-85386298-85387215	Btbd11	3.88564923061952	5.10283886646611e-05
chr10-86444363-86445206	Fbxo7	4.41099217241159	5.14490191558061e-06
chr10-86300109-86301066	Timp3	4.56324211081265	2.51848357835622e-06
chr10-86498372-86499282	Timp3	5.05087586638858	2.19894406790409e-07
chr10-88427758-88428611	Parpbp	12.1864661149214	1.83496726944417e-34
chr10-88584167-88585071	Parpbp	3.40340348362377	0.000332759607834031
chr10-89708523-89709518	Anks1b	3.55695617215892	0.000187588359996796
chr10-91229287-91230122	Ikbip	5.04754531155248	2.23761327343476e-07
chr10-93263275-93264099	Cfap54	6.17470962113099	3.31425915005881e-10
chr10-96332821-96333616	Btg1	5.94226316441864	1.40556818019728e-09
chr10-96370678-96371597	Btg1	6.49859198136411	4.05376095622215e-11
chr10-96616432-96617336	Btg1	3.60010272164752	0.000159045746203758
chr10-96620589-96621491	Btg1	8.87463615524614	3.50812027427927e-19
chr10-96622857-96623799	Btg1	8.88779282974618	3.11673845418896e-19
chr10-96626595-96627446	Btg1	6.22804279492719	2.36149036927196e-10
chr10-98954303-98955192	B530045E10Rik	3.86506502410472	5.5529804116361e-05
chr10-109985868-109986804	Nav3	4.65517009568284	1.61856674760225e-06
chr10-111993981-111994893	Glipr1	4.59126763604211	2.20280975833034e-06
chr10-118418798-118419667	Ifng	13.3231440613379	8.49015602962289e-41
chr10-118440490-118441361	Ifng	8.46210566464306	1.31296212349104e-17
chr10-118468643-118469539	Ifng	4.27479730129988	9.56556330324562e-06
chr10-118507379-118508300	Ifng	3.25871731288645	0.000559585624921304
chr10-118549991-118550884	Ifng	5.39494880579988	3.42715463242992e-08
chr10-121475951-121476831	Rassf3	3.4580764068841	0.000272023532609767
chr10-127422681-127423238	Kif5a	5.72147824763498	5.28005900344494e-09
chr10-128344601-128345514	Timeless	4.82375775746152	7.0439251644215e-07
chr10-128271823-128272581	Stat2	4.7351619955593	1.09440100162741e-06
chr10-128739966-128740938	Tmem198b	6.46189864870267	5.16986728270774e-11
chr10-130322375-130323307	Tespa1	7.28300620880561	1.63231098416201e-13
chr11-4450873-4451780	4930556J24Rik	5.14907318972263	1.30888363663252e-07
chr11-4576880-4577752	Osm	5.08967063785772	1.793429829062e-07
chr11-4803328-4804148	Ascc2	3.7886594699372	7.57311779456892e-05
chr11-5802219-5803136	Pold2	4.95655578483449	3.58768861633732e-07
chr11-16752057-16752788	Egfr	7.92296534675425	1.15956113228857e-15
chr11-16976853-16977696	Plek	3.99215691862416	3.27375105509392e-05
chr11-16978013-16978831	Plek	4.42889948347296	4.73575750307108e-06
chr11-16980303-16981233	Plek	4.22324550565858	1.20404629093868e-05
chr11-16987567-16988487	Plek	5.72343262109818	5.21964904780137e-09
chr11-16996663-16997540	Plek	7.08946788449374	6.73143190969318e-13
chr11-17002416-17003341	Plek	4.82710010638336	6.92677469968841e-07
chr11-17004716-17005562	Plek	4.43773123827479	4.54560168478257e-06
chr11-17008221-17009139	Plek	6.61346801309245	1.87709574757335e-11
chr11-20435878-20436787	Lgalsl	7.06406112353163	8.08527796481998e-13
chr11-24130614-24131506	Pus10	3.6607509888158	0.000125738536759163
chr11-23754010-23754932	Bcl11a	6.26709777914124	1.83919598179047e-10
chr11-28583556-28584428	Ccdc85a	8.20996962989194	1.10622224740402e-16
chr11-32493117-32494000	Snrnp25	4.98716002846834	3.0636655367434e-07
chr11-34775278-34775674	Spdl1	5.53790960875618	1.53051582436635e-08
chr11-43632321-43633248	Pwwp2a	3.31007755195919	0.000466350627039378
chr11-45911571-45912459	Thg1l	5.17427538366549	1.14398582419347e-07
chr11-46311856-46312728	Itk	6.58480554187368	2.2774056545957e-11
chr11-46326302-46327195	Cyfip2	6.78443157931265	5.82722256037028e-12
chr11-46326302-46327195	Itk	4.60629641748821	2.04951988945503e-06
chr11-46396017-46396881	Itk	5.15383259058574	1.27607900964608e-07
chr11-46454459-46455380	Itk	4.40940954080707	5.18264216641967e-06
chr11-47032135-47033023	Timd4	7.55023070571165	2.17243949042413e-14
chr11-48979333-48980253	Olfr1388	7.49872153238944	3.22216334871553e-14
chr11-49012773-49013688	Olfr1388	6.67792816084457	1.21171886748366e-11
chr11-49063722-49064696	Ifi47	7.9552808240567	8.93628261548503e-16
chr11-49086633-49087509	Ifi47	6.39866873530277	7.8368735593269e-11
chr11-49697589-49698469	Olfr1388	5.29405926603181	5.98153169420813e-08
chr11-50228701-50229512	Rufy1	4.87880821803459	5.33643892499368e-07
chr11-50477797-50478655	Zfp454	6.13128526157682	4.35859695657483e-10
chr11-51289435-51290326	Zfp454	4.21398763658553	1.25450512961391e-05
chr11-52220049-52220939	Cdkl3	5.32393947704313	5.07718522509012e-08
chr11-53205906-53206840	Fstl4	5.5084091983906	1.81045465401499e-08
chr11-53874449-53875277	P4ha2	13.5035301665663	7.45294963354404e-42
chr11-54181539-54182358	Slc22a21	5.88023720555894	2.04839478464793e-09
chr11-55022761-55023663	Rapgef6	3.68164541479946	0.000115866778157342
chr11-55115763-55116710	Ccdc69	9.38275545469509	3.21353579743559e-21
chr11-55207965-55208878	Sparc	4.14303718287967	1.7136817508977e-05
chr11-59176483-59177362	Hist3h2ba	5.98370845212947	1.09056791361429e-09
chr11-58982787-58983446	Snap47	5.13699777549817	1.39581129481836e-07
chr11-59354829-59355359	Zfp867	4.97299538723861	3.2963115168886e-07
chr11-60450686-60451359	Shmt1	5.9806835361686	1.11101600238852e-09
chr11-60878440-60879331	Top3a	3.2626946147805	0.000551791851959584
chr11-62554150-62554966	Ubb	6.22326677646742	2.43454202250133e-10
chr11-62878989-62879880	Fbxw10	3.7402245943143	9.19279490733818e-05
chr11-65740110-65741015	Zkscan6	4.99239276407816	2.9817913023785e-07
chr11-67636171-67636986	Gas7	3.81595864169429	6.78276134312426e-05
chr11-68672022-68673126	Rangrf	10.4670038817026	6.12288156780688e-26
chr11-68782100-68783069	Myh10	4.78112800718332	8.71571588392613e-07
chr11-69268022-69268894	Hes7	5.53727965785278	1.53602906256892e-08
chr11-69267213-69267934	Mpdu1	5.61734388984672	9.69576191652843e-09
chr11-69474316-69475212	Fgf11	4.15486435306797	1.62740288858456e-05
chr11-69837893-69838759	Polr2a	3.98520114356741	3.37114938267173e-05
chr11-71749383-71749995	4930563E22Rik	5.59957199169557	1.07440841248564e-08
chr11-72470187-72471052	Spns2	4.77361137890458	9.04757003573624e-07
chr11-73092642-73093561	Ankfy1	4.00485277661629	3.10280588219224e-05
chr11-74831858-74832728	Pafah1b1	3.1180853725935	0.000910150335075324
chr11-74959625-74960605	Ovca2	4.17660237066311	1.47947804115456e-05
chr11-75150370-75151253	1700016P03Rik	7.91721068762757	1.21448981929443e-15
chr11-75370864-75371777	4931413K12Rik	5.28785580838532	6.18792353164762e-08
chr11-75659146-75659971	Scarf1	6.10340302555557	5.19167886426769e-10
chr11-76788989-76789909	Efcab5	8.43869955310884	1.60443873087419e-17
chr11-77372150-77373002	Ssh2	3.39317442317579	0.000345438157473681
chr11-77385990-77386895	Ssh2	4.22844816630309	1.1765435585105e-05
chr11-78982540-78983476	Lgals9	5.17649323427956	1.1304762374224e-07
chr11-80602765-80603693	Cdk5r1	3.80325116532674	7.1404717000552e-05
chr11-82038718-82039555	Gm17268	6.60105032977483	2.04127456533397e-11
chr11-82696664-82697518	Slfn9	6.09039737748265	5.63153821221961e-10
chr11-83038894-83039735	Slfn5	6.08835833014249	5.70371655451271e-10
chr11-83040030-83040966	Slfn5	4.53688333336572	2.85458342319734e-06
chr11-83040030-83040966	AI662270	5.51394277698576	1.75441362784734e-08
chr11-83116447-83117371	Slfn1	6.7102084876281	9.71732669771878e-12
chr11-83116447-83117371	Slfn4	6.58631223399313	2.25442563413822e-11
chr11-83223040-83223775	Ccl5	5.06119049090194	2.0832333811264e-07
chr11-83223926-83224837	AI662270	5.37189493051106	3.89567526404657e-08
chr11-83530119-83531025	Ccl5	5.93807075756394	1.44197789566851e-09
chr11-83639902-83640772	Ccl4	4.11327538576975	1.95042289456717e-05
chr11-83647970-83648638	Ccl3	4.8446194946327	6.34272765151702e-07
chr11-83649053-83649968	Ccl3	9.56156432167583	5.79950191687889e-22
chr11-83661980-83662887	Ccl3	6.36270561427625	9.91152023277426e-11
chr11-83649053-83649968	Ccl4	6.84437694768857	3.84047136791907e-12
chr11-83661980-83662887	Ccl4	12.1169430979337	4.29519128500008e-34
chr11-86586609-86587531	Vmp1	5.54305490907313	1.48619800335225e-08
chr11-86624001-86624886	Vmp1	4.35114348870117	6.77146924303456e-06
chr11-87426328-87427276	Tex14	4.11535675914624	1.9329050616185e-05
chr11-87749205-87750069	Mir142hg	5.28572425109969	6.26041912191309e-08
chr11-87755052-87755938	Mir142hg	5.24847251597916	7.66827575894233e-08
chr11-87759524-87760180	Mir142hg	7.20375046191289	2.92892642276339e-13
chr11-89357739-89358750	Coil	5.38520204383255	3.61816578774255e-08
chr11-94149441-94150115	Mbtd1	3.64755812816772	0.000132372214633998
chr11-95290631-95291328	Slc35b1	5.77570487788526	3.83157951023363e-09
chr11-95939874-95940802	4833417C18Rik	4.78614871916206	8.50060495165199e-07
chr11-96407408-96408297	Hoxb4	5.01435842937508	2.66053568776753e-07
chr11-96747301-96748257	Hoxb3	6.15039664947297	3.86447045643643e-10
chr11-96666651-96667588	Skap1	7.09655833035891	6.39509891593337e-13
chr11-96666651-96667588	Tbx21	11.0394878815075	1.23216836057923e-28
chr11-96987847-96988723	Tbx21	3.48822598912299	0.000243118458998714
chr11-97143453-97144165	Tbx21	6.54012239666813	3.07342531839239e-11
chr11-97597939-97598704	B230217C12Rik	5.82905548476446	2.78709845593047e-09
chr11-98242837-98243680	Fbxo47	6.01564761625847	8.95844726557334e-10
chr11-97883789-97884652	Fbxl20	3.46915643410584	0.000261047678492932
chr11-97988560-97989417	Fbxl20	3.23741964031518	0.000603079521025143
chr11-98242837-98243680	Arl5c	5.07453496352422	1.94222403029088e-07
chr11-98457400-98458323	Ikzf3	6.78931225021479	5.63346749642621e-12
chr11-98470523-98471364	Ikzf3	3.47278214306889	0.000257546643135931
chr11-98526510-98527304	Ikzf3	3.72885364831026	9.61764099727786e-05
chr11-98601803-98602781	Top2a	3.87326957429125	5.3692467492591e-05
chr11-100904437-100905262	Cnp	4.80452867413779	7.75582354826647e-07
chr11-101000348-101001095	Vps25	3.82848277239091	6.44678271640539e-05
chr11-101579409-101580341	Tubg1	4.31027775447073	8.15248111453334e-06
chr11-101139906-101140889	Cntnap1	3.31123902966137	0.000464419157327227
chr11-101149010-101149965	Cntnap1	5.93977320177722	1.42708328729924e-09
chr11-101587453-101588330	Cntnap1	5.32744317561261	4.98024628470043e-08
chr11-101891327-101892223	Vat1	4.99355611953797	2.96387752601326e-07
chr11-103307760-103308596	Hexim2	3.97990860114295	3.44708845662855e-05
chr11-103306237-103307035	1700028N14Rik	5.41742669778136	3.02314625676963e-08
chr11-103408908-103409827	1700028N14Rik	7.06824847359534	7.84507129062145e-13
chr11-104613832-104614815	Myl4	7.98746071357973	6.88732660801356e-16
chr11-105847259-105848283	March10	5.57407578475432	1.24423697860901e-08
chr11-106019891-106020817	Ace	8.01413019051226	5.54595840256028e-16
chr11-106066482-106067147	Map3k3	3.38187037764002	0.000359970536333227
chr11-106802951-106803856	Kpna2	5.7488205990937	4.49340548951411e-09
chr11-109485225-109486116	Arsg	4.27237420011352	9.67013332018128e-06
chr11-111065647-111066533	Kcnj2	3.392788898704	0.00034592466832526
chr11-113283162-113284245	Cdc42ep4	5.68286566923799	6.62281530381446e-09
chr11-115106381-115107287	Cd300lb	4.806684789975	7.67268223369773e-07
chr11-115046636-115047516	Cd300c	5.55667894342702	1.37477913450921e-08
chr11-115223311-115224225	Cd300c	6.9415093972298	1.939662099962e-12
chr11-115322025-115322926	Cd300lf	4.89930145087184	4.80889929531265e-07
chr11-116017851-116018728	H3f3b	5.36469310649837	4.05434839768014e-08
chr11-116024119-116024939	H3f3b	3.97209096989185	3.56222503864933e-05
chr11-117179486-117180314	Mxra7	4.16039575983295	1.58848297559611e-05
chr11-117963095-117964013	Socs3	6.37129456582036	9.37196205339502e-11
chr11-117964647-117965326	Socs3	5.47147714177083	2.2314995733898e-08
chr11-117968838-117969737	Socs3	4.50336421274378	3.34430550458068e-06
chr11-119081560-119082467	Cbx4	4.09475203245357	2.11310230064034e-05
chr11-119206333-119207208	Ccdc40	4.91518105314082	4.43502237024649e-07
chr11-119392707-119393561	Rnf213	4.86160227174048	5.82196976844071e-07
chr11-120253331-120254231	Chmp6	4.49143534560317	3.53723887595054e-06
chr11-120029947-120030873	Slc25a10	5.49612354802499	1.94115282644727e-08
chr11-120201265-120202180	0610009L18Rik	6.02864359499643	8.26707273050108e-10
chr11-120883355-120884283	Narf	3.86484972774448	5.55788072629687e-05
chr11-121733964-121734846	Fn3krp	3.912238710384	4.57222273718011e-05
chr12-4581320-4582113	Dnajc27	5.00949805815196	2.72860886868123e-07
chr12-4392155-4393056	Fam228b	4.70050027368822	1.29762454155019e-06
chr12-4555112-4556096	Mfsd2b	8.71881305265396	1.40566652488475e-18
chr12-4620959-4621861	Fkbp1b	4.49301990376481	3.51101093944719e-06
chr12-4873896-4874808	Fam228a	5.56677923960029	1.29745400873605e-08
chr12-8312995-8313850	Rhob	3.11431357499933	0.000921867138858474
chr12-8350967-8351893	Rhob	3.34144471911862	0.000416718056365143
chr12-8495990-8496891	Rhob	5.93842518993256	1.43886455831957e-09
chr12-8501330-8502186	Rhob	4.20637185245093	1.29751559918728e-05
chr12-8521093-8522021	Rhob	4.27844614534169	9.41012555004841e-06
chr12-16879505-16880396	Pqlc3	5.34649655953494	4.48364923878045e-08
chr12-16935147-16935990	Pqlc3	5.57351620152564	1.24824211930364e-08
chr12-17454980-17455854	Pqlc3	5.01577233253202	2.64104234875288e-07
chr12-25143327-25144134	Rrm2	6.51703598275683	3.58551143662163e-11
chr12-25092040-25092910	Id2	5.93575292204176	1.46250010452667e-09
chr12-25095752-25096672	Id2	5.67649103217117	6.87428797097051e-09
chr12-25213617-25214559	Id2	4.71284109074798	1.22143349005463e-06
chr12-31973368-31974259	Gpr22	5.06471366039695	2.04507333684096e-07
chr12-32430682-32431543	Ccdc71l	4.64778941641445	1.67755584160547e-06
chr12-35472940-35473860	Ahr	7.76592700601325	4.05251108461747e-15
chr12-40205042-40206030	Lsmem1	6.23856069374715	2.20807639027854e-10
chr12-40558717-40559574	Dock4	3.92429615103802	4.34918388201848e-05
chr12-41501809-41502643	Lrrn3	7.79067786240241	3.33253221405437e-15
chr12-52396080-52396957	Arhgap5	3.52868735660529	0.000208813102034536
chr12-52397620-52398524	Arhgap5	4.60300180521057	2.08222308949424e-06
chr12-54292963-54293852	Egln3	4.04354643890195	2.63243611590056e-05
chr12-54333648-54334467	Egln3	5.22168158654811	8.86528242761763e-08
chr12-71365079-71365988	Dact1	5.51300439634934	1.76379708421085e-08
chr12-73728463-73729399	Gm15283	5.34132507565123	4.61348122114463e-08
chr12-73841833-73842759	Hif1a	4.39688835227707	5.49068970212692e-06
chr12-76372885-76373733	Hspa2	3.91733810990907	4.47660664846642e-05
chr12-77196673-77197575	Sptb	5.72391387912275	5.20487668356152e-09
chr12-79390021-79390956	Rdh11	5.38162111519889	3.69090053360879e-08
chr12-79630020-79630921	Zfp36l1	3.9349580412646	4.16056160143384e-05
chr12-80104939-80105808	Zfp36l1	7.7943150118248	3.23794042566079e-15
chr12-80106841-80107696	Zfp36l1	10.9677769056421	2.72991458876828e-28
chr12-80108690-80109591	Zfp36l1	5.41215311586095	3.11357027970001e-08
chr12-80112674-80113570	Zfp36l1	7.01052470547292	1.18713005712258e-12
chr12-80855170-80856099	Slc10a1	5.32796989727278	4.96582895363589e-08
chr12-81653048-81654037	Ttc9	5.74465744327092	4.60536296767822e-09
chr12-82095175-82096066	Ttc9	4.26974369140226	9.7848863199792e-06
chr12-83929005-83929910	Numb	3.9120016051348	4.57671516716168e-05
chr12-85713768-85714624	Eif2b2	4.58602860318653	2.25878369076566e-06
chr12-85378215-85379033	Fos	4.05301008923883	2.52814104688962e-05
chr12-85471845-85472684	Fos	5.06253144638657	2.06862897697101e-07
chr12-85473323-85474235	Fos	6.82347701369109	4.44314827177542e-12
chr12-85478569-85479240	Fos	13.0620923817884	2.71084266207157e-39
chr12-85485638-85486536	Fos	4.35710873277179	6.58959026159774e-06
chr12-86831925-86832805	Irf2bpl	3.43059161029288	0.000301133285273854
chr12-98282945-98283812	Gpr65	5.03548261830832	2.38323190705063e-07
chr12-98292018-98292926	Gpr65	4.95319889335372	3.65016438898931e-07
chr12-99284160-99285062	Foxn3	3.9877293987472	3.33543449471303e-05
chr12-99952674-99953579	Gm26839	3.59293820070421	0.000163485077500242
chr12-100887589-100888509	Gpr68	9.3901483250796	2.99579109042656e-21
chr12-100887589-100888509	Ccdc88c	4.02077778020758	2.90031523254679e-05
chr12-100895096-100895818	Gpr68	9.04868205326314	7.23521276463429e-20
chr12-100895096-100895818	Ccdc88c	3.69004698533542	0.000112106318075428
chr12-100898921-100899869	Ccdc88c	3.83620336553925	6.24754763932535e-05
chr12-102439390-102440285	Lgmn	3.24819667632471	0.00058069481420319
chr12-102442351-102443196	Lgmn	3.18181404330349	0.000731778778401329
chr12-108003614-108004589	Bcl11b	9.77825066044172	6.98012366840336e-23
chr12-108355061-108355856	Ccdc85c	3.75175177388651	8.78016419483416e-05
chr12-109229810-109230687	Slc25a29	5.90996960115358	1.7108543490633e-09
chr12-110681626-110682455	1700001K19Rik	5.53670943014999	1.54103622214315e-08
chr12-110682762-110683561	Hsp90aa1	4.63341500440541	1.79841236140107e-06
chr12-110686559-110687486	Hsp90aa1	13.4019742380192	2.94379460530049e-41
chr12-110695976-110696849	Hsp90aa1	4.15721025316157	1.61078737530042e-05
chr12-111309022-111309928	4930595D18Rik	4.12250468165925	1.87387495843818e-05
chr12-119113472-119114493	Itgb8	5.41216596146596	3.11334686973187e-08
chr13-5864361-5865194	Klf6	6.2349831546519	2.2591335482587e-10
chr13-5870119-5871063	Klf6	5.1302843322955	1.44652425282548e-07
chr13-6633348-6634241	Pfkp	7.51039136159702	2.94754296482694e-14
chr13-6646877-6647822	Pfkp	4.95348912931097	3.64472162122375e-07
chr13-12498710-12499490	Actn2	5.61792121277212	9.66342930127081e-09
chr13-21018817-21019484	Pgbd1	5.33302894727681	4.82939534406899e-08
chr13-21402231-21403128	Hist1h2ap	4.18588353603231	1.42029489012783e-05
chr13-21910826-21911686	Pgbd1	5.30492585975289	5.6359399871777e-08
chr13-23463251-23463882	4930586N03Rik	5.35566216625932	4.26218262672344e-08
chr13-23506016-23506793	Hist1h3c	5.110363099051	1.60770118984638e-07
chr13-23592814-23593676	Hist1h3c	5.26407109595013	7.0449960499644e-08
chr13-23939940-23940864	Hist1h3b	11.2527285540753	1.12268297607267e-29
chr13-24416174-24417252	Cmah	4.4808295088305	3.717674501893e-06
chr13-24463606-24464597	Cmah	5.01082472526602	2.70986306042736e-07
chr13-24661521-24662486	Cmah	5.27865105759841	6.50691792948174e-08
chr13-24791084-24791964	BC005537	4.5407441010553	2.80280180292387e-06
chr13-28948298-28949169	Sox4	6.23454457110171	2.26547157536719e-10
chr13-28953301-28954150	Sox4	5.29817662364708	5.84823995202536e-08
chr13-32927817-32928603	Wrnip1	4.40174698799128	5.36913677556363e-06
chr13-33001002-33001871	Serpinb6b	6.60015725017789	2.0536094838063e-11
chr13-32993112-32994010	Serpinb9	5.48701766918631	2.043881297077e-08
chr13-33001002-33001871	Serpinb9	3.59325206463904	0.000163288194421839
chr13-33952938-33953765	Tubb2a	5.68608644367124	6.49918092430489e-09
chr13-37048932-37049800	F13a1	5.21587734997536	9.14746028247372e-08
chr13-37249358-37250213	F13a1	4.56621701818109	2.48302326125994e-06
chr13-37333303-37334087	Ly86	3.28728344587814	0.000505794792106416
chr13-37344937-37345754	Ly86	3.66289787326018	0.000124688990703713
chr13-37347672-37348603	Ly86	3.5947680837486	0.000162340334384284
chr13-39877319-39878267	Ofcc1	12.2729135181938	6.33069257715951e-35
chr13-41366561-41367583	Nedd9	4.23065302124223	1.16506933644677e-05
chr13-43239614-43240429	Gfod1	7.87781582325264	1.66576647754509e-15
chr13-43243113-43244033	Gfod1	7.23105545328225	2.39627295933579e-13
chr13-43767532-43768436	Cd83	3.60792971963862	0.000154325032828412
chr13-43778003-43778895	Cd83	4.48926253951505	3.57350842216024e-06
chr13-43784678-43785602	Cd83	5.50372776372937	1.85921798113572e-08
chr13-43802434-43803350	Cd83	4.1729958588058	1.50310203944373e-05
chr13-45389240-45390133	Mylip	3.1947676153304	0.000699717366079988
chr13-45394051-45394930	Mylip	4.68584579677573	1.3940306405618e-06
chr13-46418072-46419426	Cap2	5.82001389675577	2.94213674216606e-09
chr13-47056634-47057417	Tpmt	4.11776331722752	1.91283648879377e-05
chr13-54737513-54738384	Tspan17	5.96742544964862	1.20513175937833e-09
chr13-55231798-55232697	Unc5a	6.18741849494031	3.05787246371902e-10
chr13-55828207-55829033	Prr7	6.25351958751113	2.00652102818807e-10
chr13-57957419-57958380	Spock1	4.78738015745674	8.4486288286599e-07
chr13-59656239-59657174	Golm1	3.51691295291717	0.000218298468002438
chr13-60848258-60849014	Ctla2a	5.23131335850706	8.41549583553585e-08
chr13-64037902-64038790	Slc35d2	3.97793918995586	3.47575716575605e-05
chr13-76098222-76099133	Mctp1	3.17155055543521	0.000758137366944306
chr13-83524349-83525188	Mef2c	3.10441942769669	0.0009532642373219
chr13-83571808-83572718	Mef2c	5.55586155920847	1.38122879488543e-08
chr13-83608961-83609847	Mef2c	3.70638161842331	0.000105120719063339
chr13-91516790-91517620	Ssbp2	3.91703718375258	4.48219630076185e-05
chr13-94057384-94058256	Lhfpl2	3.20131278914206	0.000684014698550039
chr13-95425735-95426661	F2r	4.30127266243522	8.49099713312203e-06
chr13-95592703-95593505	Iqgap2	3.5335380809069	0.000205018507710188
chr13-95964064-95964988	Iqgap2	4.4940005373234	3.49487257512134e-06
chr13-95973127-95974042	Iqgap2	4.18318011634536	1.43729731850574e-05
chr13-95987053-95987530	Iqgap2	7.83762512200975	2.29573674596511e-15
chr13-95988068-95988810	Iqgap2	5.22230123402752	8.835659728124e-08
chr13-97186046-97186881	Hexb	3.27056719217888	0.000536660203192373
chr13-97187474-97188353	Hexb	4.94014298052396	3.90326529382501e-07
chr13-97193305-97194140	Hexb	3.27400997500916	0.000530164341186932
chr13-97197857-97198747	Hexb	3.20029483594557	0.000686435354513893
chr13-97248754-97249628	Enc1	6.56899284080099	2.53283598090466e-11
chr13-97253313-97254110	Enc1	5.47098488679654	2.23770733040024e-08
chr13-98814906-98815759	Fcho2	3.14874781967033	0.000819858136921358
chr13-100842830-100843694	Taf9	5.97208398379796	1.17120942005941e-09
chr13-108765841-108766746	Depdc1b	6.73158290487838	8.39135805169766e-12
chr13-110537808-110538912	Plk2	7.14926335800082	4.36224040417477e-13
chr13-112694084-112694842	Ankrd55	6.85715742064733	3.51221066320761e-12
chr13-113087246-113088156	Gzma	5.53313310957171	1.5728028332385e-08
chr13-113087246-113088156	Gzmk	7.38940661524445	7.37427532038674e-14
chr13-113271094-113271794	Gzmk	4.61773427790153	1.93976290653789e-06
chr13-114831126-114832036	Itga2	4.19531313680165	1.36247430601647e-05
chr13-114845572-114846496	Itga2	3.62207504698319	0.000146124652065668
chr13-114915804-114916538	Itga2	6.29943010726311	1.49370984311801e-10
chr13-114915804-114916538	Itga1	6.73536382351235	8.17601244192485e-12
chr13-114931476-114932471	Itga2	7.25859103252719	1.95571556715424e-13
chr13-114931476-114932471	Itga1	5.9164852458126	1.64446980491276e-09
chr13-114963996-114964894	Itga2	4.90353536993091	4.70634922671814e-07
chr14-4844085-4844974	Gm8159	4.57065114952547	2.43105542223931e-06
chr14-6832899-6833781	Gm26680	6.83185909294092	4.19105816195057e-12
chr14-7174276-7175210	Gm3752	6.21642647373939	2.54302267480169e-10
chr14-7838382-7839330	Dnase1l3	5.86445899733842	2.2529971181489e-09
chr14-7958438-7959391	Dnase1l3	4.77366898211532	9.04498132526661e-07
chr14-14603243-14604165	Nek10	4.94553032041478	3.79684246469489e-07
chr14-20339904-20340828	Dnajc9	5.94999108140941	1.34078550122386e-09
chr14-20810848-20811788	Chchd1	4.23471925756115	1.1441870671e-05
chr14-21267962-21268810	Camk2g	3.98882334405488	3.32009234110908e-05
chr14-21686147-21686998	Dupd1	4.67537317575392	1.46709782241126e-06
chr14-23824672-23825549	Kcnma1	3.30005173358785	0.000483335035318719
chr14-23885033-23886148	Kcnma1	3.97133002204474	3.5736243700066e-05
chr14-25795231-25796154	Gm26660	4.20430100885555	1.3094511179419e-05
chr14-27375855-27376753	Arhgef3	5.44888086867001	2.53438745794024e-08
chr14-30385955-30386855	Il17rb	5.37089590870885	3.91732125616014e-08
chr14-30424334-30425214	Il17rb	7.15235413673673	4.26510772820549e-13
chr14-30136688-30137603	Prkcd	3.12003134308342	0.000904158987112394
chr14-30619873-30620800	Sfmbt1	3.38417334470837	0.000356964570519393
chr14-31232131-31232966	Sema3g	9.65319384398502	2.38240691146815e-22
chr14-40933064-40933984	Tspan14	3.44973897339296	0.000280564417925482
