row_id	row_cor	gene	peak	zscore	pvalue
4731419I09Rik | chr3-89359990-89360902	0.165725315277805	4731419I09Rik	chr3-89359990-89360902	4.85155964858022	6.12471785709114e-07
Ppfia3 | chr7-45260411-45261278	0.160824919097243	Ppfia3	chr7-45260411-45261278	3.83495413150057	6.27938645772577e-05
Otud1 | chr2-19665631-19666540	0.158314964133331	Otud1	chr2-19665631-19666540	4.37085219381955	6.18812763723099e-06
Gcdh | chr8-84943480-84944179	0.155209974689004	Gcdh	chr8-84943480-84944179	4.48546035341269	3.63783374438795e-06
Plod2 | chr9-92113523-92114410	0.155141049181499	Plod2	chr9-92113523-92114410	13.0238970884287	4.47423550821336e-39
Gm4788 | chr1-139828595-139829404	0.153339537004632	Gm4788	chr1-139828595-139829404	8.04163024318111	4.43255263444378e-16
Pafah2 | chr4-134298889-134299699	0.152969962427607	Pafah2	chr4-134298889-134299699	4.75185584176923	1.00779029819492e-06
Slc24a1 | chr9-64959445-64960083	0.152709380722203	Slc24a1	chr9-64959445-64960083	4.18810006129358	1.40649747966702e-05
Jmjd1c | chr10-67185305-67186215	0.149579582739907	Jmjd1c	chr10-67185305-67186215	4.03171199908491	2.76860082949705e-05
Gm10603 | chr7-100852943-100853876	0.147835259619168	Gm10603	chr7-100852943-100853876	5.56235933624248	1.33075771706941e-08
Efcab5 | chr11-76788989-76789909	0.145838554198272	Efcab5	chr11-76788989-76789909	8.43869955310884	1.60443873087419e-17
Mfsd2b | chr12-4555112-4556096	0.144600570680022	Mfsd2b	chr12-4555112-4556096	8.71881305265396	1.40566652488475e-18
Fbxo7 | chr10-86444363-86445206	0.143508369499728	Fbxo7	chr10-86444363-86445206	4.41099217241159	5.14490191558061e-06
B230118H07Rik | chr2-101908554-101909430	0.142684407348979	B230118H07Rik	chr2-101908554-101909430	4.56964847706067	2.44271475669399e-06
Tmcc1 | chr6-116207665-116208571	0.140026333184014	Tmcc1	chr6-116207665-116208571	3.25955876892844	0.000557928299451296
Galnt6 | chr15-100666115-100666939	0.139464131543541	Galnt6	chr15-100666115-100666939	3.83234879668843	6.34628052115148e-05
Avpi1 | chr19-41916699-41917562	0.139109968795026	Avpi1	chr19-41916699-41917562	6.08656692125965	5.76787264347247e-10
Lhfpl4 | chr6-113669578-113670359	0.137451113089812	Lhfpl4	chr6-113669578-113670359	5.00805569691944	2.74913128600751e-07
Rbms1 | chr2-60877583-60878494	0.13697651089126	Rbms1	chr2-60877583-60878494	4.81235258705889	7.45819456380045e-07
Smad7 | chr18-75377153-75377965	0.134059022185705	Smad7	chr18-75377153-75377965	3.74459182328643	9.03436435018724e-05
Fbxo40 | chr16-36549604-36550506	0.129783148807711	Fbxo40	chr16-36549604-36550506	3.79238580342446	7.46034349105623e-05
Ptprh | chr7-4532021-4532921	0.127452446296571	Ptprh	chr7-4532021-4532921	4.11815836530239	1.90956109377749e-05
Nr4a1 | chr15-101253731-101254614	0.124084122190847	Nr4a1	chr15-101253731-101254614	4.34077470978131	7.09906197632495e-06
Poc1a | chr9-106499887-106500702	0.121707659898627	Poc1a	chr9-106499887-106500702	6.22620971273346	2.38927174349563e-10
Gda | chr19-21946207-21947164	0.121325188702138	Gda	chr19-21946207-21947164	5.00798990157016	2.75007098546622e-07
Ccdc163 | chr4-116463788-116464663	0.119993017812471	Ccdc163	chr4-116463788-116464663	3.47446145916544	0.000255939946226309
Zkscan6 | chr11-65740110-65741015	0.118257501221313	Zkscan6	chr11-65740110-65741015	4.99239276407816	2.9817913023785e-07
Cntnap1 | chr11-101587453-101588330	0.115364096217394	Cntnap1	chr11-101587453-101588330	5.32744317561261	4.98024628470043e-08
4930595D18Rik | chr12-111309022-111309928	0.114523792370576	4930595D18Rik	chr12-111309022-111309928	4.12250468165925	1.87387495843818e-05
Oas1g | chr5-120775349-120776200	0.114010629239064	Oas1g	chr5-120775349-120776200	5.47379047284662	2.20254938297286e-08
Cdca3 | chr6-125152061-125152956	0.113843982779462	Cdca3	chr6-125152061-125152956	6.12552341365858	4.51929889662483e-10
Gm28694 | chr1-157537561-157538330	0.113821902702465	Gm28694	chr1-157537561-157538330	4.81179845319921	7.47890780149547e-07
Cd300c | chr11-115046636-115047516	0.112438400780077	Cd300c	chr11-115046636-115047516	5.55667894342702	1.37477913450921e-08
Dgat2 | chr7-99155139-99156037	0.112221025669568	Dgat2	chr7-99155139-99156037	6.88313612176594	2.92745152958487e-12
D8Ertd738e | chr8-83790385-83791154	0.112160812981448	D8Ertd738e	chr8-83790385-83791154	4.51058705206242	3.23242320047356e-06
Mpp4 | chr1-59516476-59517309	0.111780520437694	Mpp4	chr1-59516476-59517309	4.94813215487227	3.74645155235711e-07
6430550D23Rik | chr2-155755466-155756334	0.109409707893037	6430550D23Rik	chr2-155755466-155756334	5.28374933796498	6.32832003677552e-08
Vps25 | chr11-101000348-101001095	0.108662968260042	Vps25	chr11-101000348-101001095	3.82848277239091	6.44678271640539e-05
Kif5a | chr10-127422681-127423238	0.108144214321005	Kif5a	chr10-127422681-127423238	5.72147824763498	5.28005900344494e-09
C3ar1 | chr6-122810721-122811595	0.107742554336083	C3ar1	chr6-122810721-122811595	3.16054459567452	0.000787372482867257
Sf3b2 | chr19-5510227-5511128	0.106222325486885	Sf3b2	chr19-5510227-5511128	3.44272373247523	0.000287943644521626
1700022N22Rik | chr17-25700830-25701652	0.103196855797477	1700022N22Rik	chr17-25700830-25701652	4.67716394121534	1.45434855058861e-06
C330013E15Rik | chr15-100807837-100808743	0.102480900902974	C330013E15Rik	chr15-100807837-100808743	5.84593925155243	2.51858930699531e-09
Rnf125 | chr18-20557954-20558752	0.102125930980616	Rnf125	chr18-20557954-20558752	5.50909040238595	1.80346320990501e-08
Dmrtb1 | chr4-108067034-108067927	0.101913037115649	Dmrtb1	chr4-108067034-108067927	7.40643359619534	6.48705798519279e-14
Esco2 | chr14-66232184-66233043	0.101896948794531	Esco2	chr14-66232184-66233043	4.93035041834277	4.10411232584244e-07
Coil | chr11-89357739-89358750	0.100388834108172	Coil	chr11-89357739-89358750	5.38520204383255	3.61816578774255e-08
Tctn2 | chr5-124891743-124892416	0.0995907092741501	Tctn2	chr5-124891743-124892416	5.47036996622109	2.24548552884447e-08
Bmp8b | chr4-122901869-122902744	0.0967515198591093	Bmp8b	chr4-122901869-122902744	7.11308107894504	5.67402832432592e-13
Ptprm | chr17-67342649-67343576	0.0966667945773908	Ptprm	chr17-67342649-67343576	5.77655726148011	3.81222811365168e-09
Gm13383 | chr2-6278703-6279642	0.0963338012514256	Gm13383	chr2-6278703-6279642	4.93698186718237	3.9670422373211e-07
Gm15672 | chr5-139389371-139390268	0.0958240113904113	Gm15672	chr5-139389371-139390268	9.22883219615492	1.36799217911642e-20
Pde2a | chr7-101450966-101451517	0.0934346536482906	Pde2a	chr7-101450966-101451517	3.7230616652629	9.84107128132872e-05
Lgals3 | chr14-47518417-47519298	0.0932135880140582	Lgals3	chr14-47518417-47519298	5.12900958022056	1.45635260799376e-07
Ubb | chr11-62554150-62554966	0.0931738685625387	Ubb	chr11-62554150-62554966	6.22326677646742	2.43454202250133e-10
Nebl | chr2-17671316-17672186	0.0914903176732094	Nebl	chr2-17671316-17672186	7.45172897723228	4.60624143451969e-14
Dnase1l3 | chr14-7958438-7959391	0.0898283973482939	Dnase1l3	chr14-7958438-7959391	4.77366898211532	9.04498132526661e-07
Ifi203 | chr1-173740266-173740984	0.0896966134422299	Ifi203	chr1-173740266-173740984	5.46265898327086	2.34527564921673e-08
Ifitm6 | chr7-140916604-140917512	0.0891616502542168	Ifitm6	chr7-140916604-140917512	7.47830490501575	3.76436809760393e-14
Prkci | chr3-31432950-31433776	0.0885951599201494	Prkci	chr3-31432950-31433776	4.8030022165404	7.81520772401098e-07
Mat2a | chr6-72937623-72938530	0.088573075981744	Mat2a	chr6-72937623-72938530	3.73145759152716	9.51875308357973e-05
4930479D17Rik | chr6-147125961-147126819	0.0866601695837213	4930479D17Rik	chr6-147125961-147126819	6.15565670673758	3.738351173068e-10
1700022N22Rik | chr17-25823162-25824073	0.0864453009543471	1700022N22Rik	chr17-25823162-25824073	4.17481487913761	1.49114232038543e-05
Dgat2 | chr7-99410049-99410911	0.0857689171023721	Dgat2	chr7-99410049-99410911	5.00354920190374	2.81421459245783e-07
Top3a | chr11-60878440-60879331	0.0854250836109585	Top3a	chr11-60878440-60879331	3.2626946147805	0.000551791851959584
Id2 | chr12-25213617-25214559	0.0847296354323965	Id2	chr12-25213617-25214559	4.71284109074798	1.22143349005463e-06
Eif2d | chr1-130682363-130683146	0.0844607369938277	Eif2d	chr1-130682363-130683146	4.50180983482004	3.36886268832208e-06
Kit | chr5-76066905-76067810	0.0814352737563404	Kit	chr5-76066905-76067810	3.70622979973717	0.000105183720196185
Cdkl3 | chr11-52220049-52220939	0.080684081764734	Cdkl3	chr11-52220049-52220939	5.32393947704313	5.07718522509012e-08
2810414N06Rik | chr1-151510839-151511682	0.0770241821918369	2810414N06Rik	chr1-151510839-151511682	8.75632332328155	1.00861265553078e-18
Spon1 | chr7-113770005-113770937	0.0755983141430842	Spon1	chr7-113770005-113770937	3.94073817568411	4.06156255661819e-05
Cntnap1 | chr11-101139906-101140889	0.0750914156956964	Cntnap1	chr11-101139906-101140889	3.31123902966137	0.000464419157327227
Fadd | chr7-144536106-144537034	0.0733359998458654	Fadd	chr7-144536106-144537034	5.44123679711701	2.64559625617347e-08
Atp8b5 | chr4-43088254-43089091	0.0730075777048409	Atp8b5	chr4-43088254-43089091	4.43621831248645	4.57765006402854e-06
Ccdc63 | chr5-122232762-122233613	0.0725045667370184	Ccdc63	chr5-122232762-122233613	6.5803567139285	2.34660462083019e-11
Gm6377 | chrX-109191116-109191847	0.0695327031222592	Gm6377	chrX-109191116-109191847	9.71828921440156	1.25989675472348e-22
Itpa | chr2-130576175-130576949	0.0694770831270651	Itpa	chr2-130576175-130576949	4.3311181992725	7.41770062818854e-06
Map3k3 | chr11-106066482-106067147	0.0680910847141527	Map3k3	chr11-106066482-106067147	3.38187037764002	0.000359970536333227
Hyal3 | chr9-107597260-107598150	0.0680680624195699	Hyal3	chr9-107597260-107598150	4.97421091244561	3.27569751217005e-07
Maff | chr15-79139328-79140127	0.0677600990292555	Maff	chr15-79139328-79140127	5.27280739276819	6.71762715415096e-08
Serpine1 | chr5-137072221-137073066	0.0666642368728146	Serpine1	chr5-137072221-137073066	5.395358719918	3.41933925908281e-08
Ch25h | chr19-34254123-34255029	0.0655824801929101	Ch25h	chr19-34254123-34255029	6.9234543594681	2.20380597383999e-12
Car7 | chr8-104695413-104696291	0.0646243698664656	Car7	chr8-104695413-104696291	6.06399894477659	6.63890129825589e-10
4930479D17Rik | chr6-146338360-146339097	0.0645334065418728	4930479D17Rik	chr6-146338360-146339097	4.74984849644036	1.01784550506835e-06
Itga1 | chr13-114915804-114916538	0.0635385391681992	Itga1	chr13-114915804-114916538	6.73536382351235	8.17601244192485e-12
Gm15943 | chr15-58058002-58058891	0.0627032038105763	Gm15943	chr15-58058002-58058891	5.06369995794405	2.0559832549431e-07
Xylt1 | chr7-117470096-117471028	0.0597069183676329	Xylt1	chr7-117470096-117471028	4.20232437446358	1.32094099566347e-05
B230118H07Rik | chr2-101773749-101774635	0.0586426729657587	B230118H07Rik	chr2-101773749-101774635	4.78336666695092	8.61916267377908e-07
Clip2 | chr5-134582233-134583141	0.057966169099634	Clip2	chr5-134582233-134583141	3.66525838837119	0.000123544493727022
Ccdc40 | chr11-119206333-119207208	0.0505079128608583	Ccdc40	chr11-119206333-119207208	4.91518105314082	4.43502237024649e-07
Nudt8 | chr19-3654694-3655582	0.0484772929730582	Nudt8	chr19-3654694-3655582	4.24269468902655	1.10425901069496e-05
Pld5 | chr1-176618202-176619172	0.0468376686904134	Pld5	chr1-176618202-176619172	3.32461224579743	0.000442707920160695
Klra2 | chr6-131263789-131264676	0.0465770665765289	Klra2	chr6-131263789-131264676	4.87199757408572	5.52377629322323e-07
Opn3 | chr1-175857110-175858088	0.0437932244513322	Opn3	chr1-175857110-175858088	4.43984254211743	4.50123598418853e-06
Gm8817 | chrX-167103948-167104770	0.0433064266432793	Gm8817	chrX-167103948-167104770	7.84492316326619	2.16609329597737e-15
Fbn1 | chr2-125550257-125551187	0.0425901819063387	Fbn1	chr2-125550257-125551187	7.43356645132175	5.28540244374109e-14
4933406P04Rik | chr10-20166682-20167412	0.0423043808234871	4933406P04Rik	chr10-20166682-20167412	5.12086591387646	1.52067925519105e-07
Emilin2 | chr17-71380636-71381362	0.0419930137238221	Emilin2	chr17-71380636-71381362	5.1013371866528	1.68631040780253e-07
Fam89a | chr8-125060612-125061478	0.0404799620376891	Fam89a	chr8-125060612-125061478	5.10172691628199	1.68284080333454e-07
Gm9873 | chr2-168979547-168980153	0.0393031036235946	Gm9873	chr2-168979547-168980153	5.10948464408822	1.61519371816538e-07
4930589L23Rik | chr3-79183324-79183931	0.0366533078872368	4930589L23Rik	chr3-79183324-79183931	5.31260760208934	5.40337880689645e-08
Tmem214 | chr5-30774759-30775647	0.0365671321064363	Tmem214	chr5-30774759-30775647	4.19402018506605	1.3702678964857e-05
Gm3752 | chr14-7174276-7175210	0.0354397313028909	Gm3752	chr14-7174276-7175210	6.21642647373939	2.54302267480169e-10
Tube1 | chr10-39478863-39479707	0.0353792984687818	Tube1	chr10-39478863-39479707	9.1825813362839	2.10439494873007e-20
Sac3d1 | chr19-6349050-6349893	0.0351950134443441	Sac3d1	chr19-6349050-6349893	4.09836196269691	2.08042128549268e-05
Slc3a1 | chr17-84725051-84726053	0.0336228071773127	Slc3a1	chr17-84725051-84726053	4.67165494005662	1.49391295794472e-06
Zfp385a | chr15-103320720-103321626	0.0332566337416931	Zfp385a	chr15-103320720-103321626	4.42433219375062	4.83705323384374e-06
Ttc3 | chr16-94331592-94332509	0.0297361511797039	Ttc3	chr16-94331592-94332509	3.95734273962149	3.78940751349203e-05
D630033O11Rik | chr9-43570905-43571812	0.027701035668264	D630033O11Rik	chr9-43570905-43571812	4.77316703668352	9.06756288728577e-07
Tctex1d4 | chr4-117069444-117070352	0.026139954582437	Tctex1d4	chr4-117069444-117070352	9.72552861139834	1.17341623580914e-22
Bend4 | chr5-67060078-67061013	0.023620968128755	Bend4	chr5-67060078-67061013	6.11439609888335	4.84616467495694e-10
Lrp11 | chr10-8070974-8071769	0.0234684663899298	Lrp11	chr10-8070974-8071769	4.41910255601342	4.95558048512212e-06
Gm16046 | chr17-13186224-13187087	0.0234609371060107	Gm16046	chr17-13186224-13187087	5.1584489274701	1.24502004195383e-07
Wdr55 | chr18-36400219-36401141	0.022959503110946	Wdr55	chr18-36400219-36401141	5.04397244376393	2.27982497104961e-07
Zfp41 | chr15-75143537-75144399	0.0226281244153183	Zfp41	chr15-75143537-75144399	6.28851097892429	1.60262702143403e-10
Gpr4 | chr7-18926051-18926947	0.0144427300576544	Gpr4	chr7-18926051-18926947	6.49940927607429	4.03180060688057e-11
Pla2g2d | chr4-138344657-138345558	0.0141632987207626	Pla2g2d	chr4-138344657-138345558	7.0027950040557	1.25452913816702e-12
Hoxb3 | chr11-96747301-96748257	0.0140970064916008	Hoxb3	chr11-96747301-96748257	6.15039664947297	3.86447045643643e-10
Brpf1 | chr6-113751969-113752851	0.0114362938388408	Brpf1	chr6-113751969-113752851	4.3225847704582	7.71059005645255e-06
Anks1b | chr10-89708523-89709518	0.0114117526647095	Anks1b	chr10-89708523-89709518	3.55695617215892	0.000187588359996796
Gm29642 | chr9-25027308-25028218	0.01042701666416	Gm29642	chr9-25027308-25028218	4.23288538663693	1.15356047978692e-05
Cd40 | chr2-165055063-165055965	0.00942489139504648	Cd40	chr2-165055063-165055965	5.96374262867376	1.23262470404481e-09
Phc1 | chr6-122268845-122269677	0.00919976113961041	Phc1	chr6-122268845-122269677	4.39168249635913	5.6238434733478e-06
Ubald1 | chr16-4880191-4881007	0.00727653433298472	Ubald1	chr16-4880191-4881007	4.53243325651712	2.91540512156196e-06
5031425F14Rik | chr2-166022197-166022982	0.00714232415663137	5031425F14Rik	chr2-166022197-166022982	4.38040835338895	5.92285533560607e-06
D330050G23Rik | chr2-116942134-116942982	0.00590037929951992	D330050G23Rik	chr2-116942134-116942982	5.96080343557888	1.25500374772432e-09
Tpi1 | chr6-124813727-124814529	0.00577099013341053	Tpi1	chr6-124813727-124814529	4.18321331260848	1.43708737113799e-05
Gm10655 | chr9-60981217-60981895	0.00184780993026834	Gm10655	chr9-60981217-60981895	6.70990146766445	9.73779385154456e-12
Gm16863 | chr16-21778226-21779099	0.000474681899749636	Gm16863	chr16-21778226-21779099	5.99847761475601	9.95879850191043e-10
Csf1 | chr3-107752691-107753593	-0.00115466763376703	Csf1	chr3-107752691-107753593	7.92328726992537	1.15656167754927e-15
Ptprh | chr7-4454568-4455499	-0.00217139373632037	Ptprh	chr7-4454568-4455499	9.02123443959964	9.29908031426501e-20
Scg5 | chr2-113817358-113818218	-0.00243490296375802	Scg5	chr2-113817358-113818218	5.14777060115645	1.3180028942908e-07
Tmem237 | chr1-58726881-58727830	-0.00267213726553155	Tmem237	chr1-58726881-58727830	4.62165435092448	1.9034596462673e-06
Flt3 | chr5-147317779-147318604	-0.00700563124041204	Flt3	chr5-147317779-147318604	6.51504600013625	3.63336928546873e-11
Eif2b4 | chr5-30879294-30880092	-0.00739304472542022	Eif2b4	chr5-30879294-30880092	4.50052021778055	3.38936782384598e-06
Fbxw2 | chr2-34779286-34780160	-0.00804357494350383	Fbxw2	chr2-34779286-34780160	4.82150404810841	7.1239914511854e-07
Wrnip1 | chr13-32927817-32928603	-0.0096873786548901	Wrnip1	chr13-32927817-32928603	4.40174698799128	5.36913677556363e-06
Tmem201 | chr4-149307359-149308237	-0.0131685770283039	Tmem201	chr4-149307359-149308237	3.51584632556436	0.00021917731546162
Ccr6 | chr17-8525852-8526626	-0.0161712551691769	Ccr6	chr17-8525852-8526626	4.01106338042179	3.02229395928828e-05
Slfn9 | chr11-82696664-82697518	-0.018228340076447	Slfn9	chr11-82696664-82697518	6.09039737748265	5.63153821221961e-10
Stk32b | chr5-37691304-37692229	-0.0187570698878692	Stk32b	chr5-37691304-37692229	8.39599191265779	2.30988721170037e-17
Pdcd4 | chr19-53906048-53906982	-0.0190263397463142	Pdcd4	chr19-53906048-53906982	5.69113563909743	6.30986035059438e-09
Kcnma1 | chr14-23885033-23886148	-0.019134385492671	Kcnma1	chr14-23885033-23886148	3.97133002204474	3.5736243700066e-05
Armc2 | chr10-41978361-41979201	-0.01943212745577	Armc2	chr10-41978361-41979201	10.900822410378	5.71100951533347e-28
Pbx4 | chr8-69938368-69939210	-0.0256406052123272	Pbx4	chr8-69938368-69939210	4.22543342824306	1.19240660072852e-05
Rpl10-ps3 | chr9-50632108-50632704	-0.0278850222226669	Rpl10-ps3	chr9-50632108-50632704	6.14384120813885	4.02746849153392e-10
Pqlc3 | chr12-16879505-16880396	-0.0280439728501603	Pqlc3	chr12-16879505-16880396	5.34649655953494	4.48364923878045e-08
A130014A01Rik | chr8-120211124-120212056	-0.0294673533398806	A130014A01Rik	chr8-120211124-120212056	5.30162365824101	5.73886310917128e-08
Unc13a | chr8-71848990-71849541	-0.0297326689538109	Unc13a	chr8-71848990-71849541	5.05001575547668	2.20886813173579e-07
Neil2 | chr14-63088468-63088930	-0.0305397771875107	Neil2	chr14-63088468-63088930	4.78364274426252	8.60732692848185e-07
Gnb5 | chr9-74996081-74996927	-0.0330098564488408	Gnb5	chr9-74996081-74996927	3.64106541874007	0.000135756064539801
Kazn | chr4-142165709-142166621	-0.0335044634839145	Kazn	chr4-142165709-142166621	7.56655934846284	1.91619568905736e-14
Ptprm | chr17-67133292-67134205	-0.0349256741571752	Ptprm	chr17-67133292-67134205	4.32604418056598	7.59054932733332e-06
Dock5 | chr14-67887477-67888564	-0.0370301474487422	Dock5	chr14-67887477-67888564	4.89220787440566	4.98555242070919e-07
Fam228b | chr12-4392155-4393056	-0.0390766473834945	Fam228b	chr12-4392155-4393056	4.70050027368822	1.29762454155019e-06
Apmap | chr2-150549318-150550107	-0.0391592891538634	Apmap	chr2-150549318-150550107	3.9139021579687	4.54082233260503e-05
Gm26620 | chr1-170714079-170715042	-0.039580209546995	Gm26620	chr1-170714079-170715042	5.72089248193587	5.29829707709995e-09
Ccdc146 | chr5-21509613-21510454	-0.0397155741836572	Ccdc146	chr5-21509613-21510454	4.50646098463994	3.29588994608505e-06
Adamts14 | chr10-61714833-61715745	-0.0417217696366296	Adamts14	chr10-61714833-61715745	3.87085391771029	5.4227386566058e-05
Gm26839 | chr12-99952674-99953579	-0.0420383986854415	Gm26839	chr12-99952674-99953579	3.59293820070421	0.000163485077500242
Slc26a6 | chr9-108761291-108762210	-0.0446950656523814	Slc26a6	chr9-108761291-108762210	4.69968956291226	1.30278632715418e-06
Tm7sf2 | chr19-6454083-6455009	-0.0460441241330173	Tm7sf2	chr19-6454083-6455009	6.69996182730106	1.04236995565233e-11
Rab26 | chr17-24285480-24286328	-0.0479309858201488	Rab26	chr17-24285480-24286328	3.99637805673109	3.21594945620849e-05
Gm17268 | chr11-82038718-82039555	-0.052504722213083	Gm17268	chr11-82038718-82039555	6.60105032977483	2.04127456533397e-11
Gm28694 | chr1-156640358-156641216	-0.05330129054419	Gm28694	chr1-156640358-156641216	4.04073835345946	2.66415896807295e-05
Slc25a10 | chr11-120029947-120030873	-0.0534268259613979	Slc25a10	chr11-120029947-120030873	5.49612354802499	1.94115282644727e-08
Hes7 | chr11-69268022-69268894	-0.054500583893751	Hes7	chr11-69268022-69268894	5.53727965785278	1.53602906256892e-08
Ufsp1 | chr5-136830387-136831262	-0.0550767494776656	Ufsp1	chr5-136830387-136831262	4.64268976003614	1.71951270665717e-06
Gm13293 | chr2-11764809-11765648	-0.056395973602494	Gm13293	chr2-11764809-11765648	4.38074421299375	5.91373245349946e-06
Myg1 | chr15-102683382-102684307	-0.0570921408733861	Myg1	chr15-102683382-102684307	4.86424447472472	5.74474155327668e-07
Flt3 | chr5-147127574-147128550	-0.0574974666835336	Flt3	chr5-147127574-147128550	4.47516984087891	3.81752980147348e-06
BC028777 | chr17-23747814-23748573	-0.0580594708418799	BC028777	chr17-23747814-23748573	5.86565907317119	2.23676072337862e-09
Clmp | chr9-40642438-40643327	-0.0587914807115227	Clmp	chr9-40642438-40643327	4.47382889664699	3.84156153448558e-06
Pdf | chr8-106560839-106561747	-0.0592906180547956	Pdf	chr8-106560839-106561747	4.12122394123167	1.88432434937697e-05
Layn | chr9-50944555-50945405	-0.0604383261822713	Layn	chr9-50944555-50945405	4.65679996666864	1.60581106495467e-06
Mta2 | chr19-8558627-8559540	-0.061899207092078	Mta2	chr19-8558627-8559540	5.1855676281699	1.07678959595e-07
Cacna1a | chr8-84501198-84502118	-0.0642843001480265	Cacna1a	chr8-84501198-84502118	4.90195133837454	4.74446722410712e-07
Hist4h4 | chr6-137257800-137258742	-0.0644279181772842	Hist4h4	chr6-137257800-137258742	5.03236899887553	2.42227821327577e-07
Fkbp1b | chr12-4620959-4621861	-0.0674153817863814	Fkbp1b	chr12-4620959-4621861	4.49301990376481	3.51101093944719e-06
Dnase1l3 | chr14-7838382-7839330	-0.0691016908710533	Dnase1l3	chr14-7838382-7839330	5.86445899733842	2.2529971181489e-09
Coa6 | chr8-126163572-126164543	-0.0705629170448123	Coa6	chr8-126163572-126164543	4.18369778419307	1.4340266809808e-05
Zmynd12 | chr4-119740981-119741892	-0.0732303528078418	Zmynd12	chr4-119740981-119741892	3.96356919405629	3.69187244597932e-05
Gapvd1 | chr2-34771515-34772414	-0.0773742450304546	Gapvd1	chr2-34771515-34772414	3.14594201171935	0.000827764130834481
Xylt1 | chr7-117462292-117463263	-0.0780743904968974	Xylt1	chr7-117462292-117463263	4.90925648806697	4.5711171563094e-07
Gm26826 | chr6-122562224-122563151	-0.0802386729568263	Gm26826	chr6-122562224-122563151	5.6357586826179	8.71446503431476e-09
Htr7 | chr19-36375103-36376032	-0.08042218374999	Htr7	chr19-36375103-36376032	5.61690184724695	9.72058921692949e-09
Cacna1a | chr8-84420335-84421246	-0.080496981428397	Cacna1a	chr8-84420335-84421246	4.54600305085375	2.73371219809166e-06
1700028N14Rik | chr11-103408908-103409827	-0.0810832716500918	1700028N14Rik	chr11-103408908-103409827	7.06824847359534	7.84507129062145e-13
Zcchc4 | chr5-52383414-52384360	-0.0828815827294571	Zcchc4	chr5-52383414-52384360	5.11943806164748	1.53223696174265e-07
Tpcn2 | chr7-145282809-145283503	-0.083329533135624	Tpcn2	chr7-145282809-145283503	4.70008033878167	1.30029580652663e-06
Glis2 | chr16-5035963-5036889	-0.0853003040910744	Glis2	chr16-5035963-5036889	5.96797952636245	1.20104750524628e-09
Papss2 | chr19-32762171-32763048	-0.086317261738703	Papss2	chr19-32762171-32763048	4.41168515821671	5.12845936995822e-06
1700067K01Rik | chr8-83644753-83645655	-0.0919598856464778	1700067K01Rik	chr8-83644753-83645655	6.86934386565519	3.22489329251974e-12
March10 | chr11-105847259-105848283	-0.0919812071198898	March10	chr11-105847259-105848283	5.57407578475432	1.24423697860901e-08
Cntnap1 | chr11-101149010-101149965	-0.0927399241722264	Cntnap1	chr11-101149010-101149965	5.93977320177722	1.42708328729924e-09
Zfp296 | chr7-19202723-19203625	-0.0954349124879069	Zfp296	chr7-19202723-19203625	13.1249153349628	1.18523767800583e-39
Sult2b1 | chr7-45902301-45903257	-0.0976242493329444	Sult2b1	chr7-45902301-45903257	6.81401937591661	4.74544567398385e-12
Olfr1388 | chr11-49697589-49698469	-0.100329407562101	Olfr1388	chr11-49697589-49698469	5.29405926603181	5.98153169420813e-08
Cdip1 | chr16-4963910-4964832	-0.10053233080288	Cdip1	chr16-4963910-4964832	3.39320804008522	0.000345395764926353
Ace | chr11-106019891-106020817	-0.100846338763531	Ace	chr11-106019891-106020817	8.01413019051226	5.54595840256028e-16
Gm5544 | chr3-98273532-98274443	-0.102222920641194	Gm5544	chr3-98273532-98274443	5.51683962652488	1.72575065274252e-08
Pgbd1 | chr13-21018817-21019484	-0.104325141728276	Pgbd1	chr13-21018817-21019484	5.33302894727681	4.82939534406899e-08
Tmem116 | chr5-121832509-121833121	-0.105331184623537	Tmem116	chr5-121832509-121833121	4.98920588498593	3.03140020882522e-07
Kcna7 | chr7-45819329-45820284	-0.105475068379936	Kcna7	chr7-45819329-45820284	4.38939805459267	5.68324237494981e-06
Tmem231 | chr8-111558777-111559647	-0.106854371742644	Tmem231	chr8-111558777-111559647	5.35198243733195	4.34979220094648e-08
Zfp551 | chr7-11988627-11989115	-0.107850465710552	Zfp551	chr7-11988627-11989115	6.52971603584463	3.2947251128416e-11
Ager | chr17-34388303-34389194	-0.109795889935835	Ager	chr17-34388303-34389194	4.46733692950072	3.95996703317789e-06
Slit1 | chr19-41571016-41571789	-0.111971231262297	Slit1	chr19-41571016-41571789	7.35837574549656	9.30807122263883e-14
Arfgap3 | chr15-83526423-83527342	-0.112879742182069	Arfgap3	chr15-83526423-83527342	4.01291440153507	2.9986832806071e-05
Tead2 | chr7-45555533-45556444	-0.115429797362576	Tead2	chr7-45555533-45556444	5.8801130140452	2.04993229926103e-09
Hells | chr19-38815866-38816735	-0.116924747480433	Hells	chr19-38815866-38816735	4.88633543144455	5.13650596053596e-07
Gm17705 | chr17-35516475-35517389	-0.117119048277829	Gm17705	chr17-35516475-35517389	3.8674359880884	5.49928431409312e-05
Hyal2 | chr9-107675546-107676386	-0.118588803916846	Hyal2	chr9-107675546-107676386	5.18433815908755	1.08391647151889e-07
Fam227a | chr15-79973567-79974478	-0.118888609525896	Fam227a	chr15-79973567-79974478	5.72670604522708	5.11996869170252e-09
