peak	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
chr2-32882411-32883236	0.0370123837106341	0.659230387961653	0.068	0.041	1
chr1-191125586-191126489	0.0370312855751709	0.410239552730397	0.135	0.098	1
chr2-71622460-71623358	0.0371000405080367	0.633331686120996	0.075	0.044	1
chr6-125333249-125334091	0.0371145897650001	0.586230516954982	0.075	0.045	1
chr1-182792465-182793337	0.0371664649662778	0.47088474618023	0.131	0.091	1
chrX-12824273-12825187	0.0372088461831826	0.531099854348151	0.087	0.057	1
chr10-75780820-75781716	0.0372613987667592	0.516254759801518	0.094	0.064	1
chr16-85113634-85114555	0.0373199251802028	0.599615506508413	0.063	0.041	1
chr6-135197688-135198559	0.0373961151892358	0.520203068754111	0.101	0.068	1
chr7-46830761-46831678	0.0374144593360382	0.493401860589924	0.116	0.078	1
chr11-94629248-94630161	0.0374601711657816	0.366340109486068	0.192	0.146	1
chr14-47350609-47351532	0.0374905304670146	0.614495804234867	0.079	0.049	1
chr11-34010523-34011324	0.0375308801849372	0.666666802144183	0.054	0.032	1
chr2-167805524-167806039	0.0375363776130844	0.54158559343054	0.084	0.056	1
chr10-23179821-23180710	0.0375525365127031	0.580368584511138	0.07	0.046	1
chr18-41950819-41951705	0.037563424521726	0.426025885858641	0.133	0.093	1
chr8-84976158-84977023	0.0375739951611824	0.348467343132372	0.226	0.169	1
chr18-50023703-50024636	0.0375782814125646	0.57762458846718	0.074	0.048	1
chr11-100354838-100355645	0.0376667814433915	0.682027043418371	0.055	0.032	1
chr10-77892405-77893141	0.0377046247281408	0.49989644862719	0.091	0.061	1
chr7-78913494-78914358	0.0377101320977804	0.477017423099575	0.096	0.069	1
chr6-49367255-49368161	0.0377414795742519	0.404267894253397	0.172	0.121	1
chr7-100009424-100010255	0.037913624915038	0.647409955206585	0.057	0.035	1
chr8-109750370-109751241	0.0379424465157591	0.572215714837366	0.075	0.047	1
chr7-75744681-75745561	0.0379674998322411	0.59852434599219	0.066	0.042	1
chr2-39004717-39005602	0.0380463780340317	0.372360532311178	0.191	0.14	1
chr14-21813706-21814558	0.0382386262693863	0.680511706326207	0.05	0.031	1
chr3-96569251-96570109	0.0383468116495887	0.576029446305777	0.081	0.053	1
chr13-58551705-58552588	0.0383511458106871	0.569314446041844	0.081	0.052	1
chr5-36538380-36539261	0.0385451848272352	0.561237132204807	0.076	0.049	1
chr16-34120603-34121512	0.0386514272203804	0.632777884930224	0.062	0.037	1
chr14-64834294-64834965	0.0387459008604371	0.517122685767018	0.093	0.061	1
chr16-24637225-24638109	0.0387527633379963	0.639822452190218	0.059	0.037	1
chr5-31697505-31698313	0.0387728114179218	0.275986549317605	0.314	0.242	1
chr2-73509329-73510186	0.0387924618105309	0.680830041973181	0.055	0.032	1
chr16-97462603-97463479	0.0387984984386189	0.490871505504698	0.097	0.067	1
chr6-28622454-28623308	0.0388784300446932	0.597438123322505	0.077	0.048	1
chr4-150854612-150855504	0.038883408560064	0.287185453849534	0.295	0.234	1
chr4-53217758-53218580	0.0389313778549013	0.450361894442088	0.119	0.083	1
chr18-32399428-32400285	0.0389744713578194	0.531211215291737	0.079	0.054	1
chr2-75776761-75777641	0.0390154630105316	0.530082833095808	0.092	0.059	1
chr10-116562052-116562899	0.0390259752531203	0.663986040766248	0.054	0.033	1
chr8-94811501-94812364	0.0390274266033073	0.539213639884828	0.076	0.05	1
chr16-31182292-31183218	0.0390882071247669	0.572620222978836	0.075	0.05	1
chr5-92348497-92349407	0.0390997029638436	0.624636137575445	0.064	0.04	1
chr11-48872061-48872921	0.039117493560042	0.403587932013012	0.164	0.122	1
chr7-5051144-5052059	0.0391866735436888	0.480072786048287	0.11	0.075	1
chr1-91540090-91541010	0.039308214992281	0.294887136052499	0.283	0.222	1
chr12-86896862-86897794	0.0393875533766579	0.445952024753979	0.138	0.097	1
chr3-85604103-85605068	0.0395449328597813	0.498341690240033	0.086	0.059	1
chr2-132221286-132222200	0.0395774145253755	0.502838780964664	0.111	0.073	1
chr10-128270009-128270926	0.0395780897924421	0.310492338821905	0.256	0.195	1
chr13-94167004-94167953	0.0396631648953194	0.485163568876065	0.111	0.075	1
chr16-4907680-4908562	0.0396673383667065	0.483322995683175	0.105	0.075	1
chr12-103325225-103326136	0.0397261252055418	0.673290324636935	0.053	0.033	1
chr1-170159883-170160829	0.0398091493098306	0.600798152021931	0.062	0.04	1
chr18-39020550-39021451	0.0398611088190392	0.517698361983135	0.095	0.062	1
chr10-12867814-12868649	0.0399232822902436	0.658795986417542	0.058	0.036	1
chr11-74505055-74505990	0.0399613856542928	0.521481111628491	0.089	0.058	1
chr2-122572224-122573120	0.0399723107022791	0.492564649040794	0.094	0.064	1
chr7-44866076-44866961	0.0400029204167993	0.54487077771558	0.092	0.061	1
chr13-9081898-9082792	0.0400668257736598	0.654750643792958	0.051	0.033	1
chr8-73618717-73619675	0.0400942846438241	0.633300746666852	0.063	0.041	1
chr2-126712434-126713310	0.0401235311211047	0.581572544981783	0.085	0.052	1
chr8-127440876-127441774	0.0401768441050236	0.493439262965032	0.105	0.07	1
chr11-68863392-68864290	0.0402512650521782	0.479827589937742	0.113	0.078	1
chr3-121630340-121631278	0.0404028338860584	0.547604109119232	0.076	0.052	1
chr17-31833570-31834490	0.0404148003881615	0.57178075646325	0.07	0.046	1
chr10-109985868-109986804	0.0404658478767154	0.341166318743871	0.226	0.166	1
chr13-113589307-113590172	0.0404867909923328	0.45783183813455	0.119	0.084	1
chr8-27260950-27261772	0.040492473754848	0.459434601057746	0.128	0.089	1
chr14-22801093-22802001	0.0405843735166733	0.622184445903286	0.06	0.038	1
chr10-62556245-62557152	0.0407414129214284	0.575803641386568	0.068	0.044	1
chr11-76406493-76407373	0.0407702297812002	0.340110442686469	0.234	0.175	1
chr8-15026719-15027606	0.0408427543855062	0.597248667941168	0.076	0.047	1
chr6-115846732-115847643	0.0408468716992903	0.591603034958137	0.069	0.045	1
chr9-123844848-123845770	0.0408880771849827	0.64006963560366	0.055	0.034	1
chr11-60769140-60770043	0.040911844978961	0.483765488943641	0.095	0.065	1
chr11-102086887-102087786	0.0410520040595628	0.512480136873433	0.086	0.06	1
chr15-8625110-8626021	0.0410579926745595	0.535501273746642	0.083	0.056	1
chr3-132871289-132872173	0.041176290354068	0.529576380359341	0.086	0.056	1
chr13-40939938-40940755	0.0411937819646681	0.521894946732081	0.079	0.054	1
chr10-4611177-4612007	0.0412181671208999	0.767696861125821	0.05	0.028	1
chr12-70227292-70228075	0.0413551978339241	0.615069807428297	0.06	0.039	1
chr19-5924488-5925212	0.0414492362825847	0.427298222620344	0.141	0.1	1
chr7-27361155-27362066	0.041493509355834	0.276374648687722	0.302	0.245	1
chr19-8712876-8713838	0.0415037175279449	0.362534528985294	0.205	0.15	1
chr15-60822802-60823737	0.0416413928884856	0.505693601311268	0.102	0.07	1
chr13-41302395-41303323	0.0417283381944591	0.670649124661902	0.051	0.031	1
chr9-89227853-89228742	0.0417315383305128	0.589756230094531	0.06	0.04	1
chr3-95526376-95527267	0.0417361456532587	0.52173993107846	0.097	0.064	1
chr4-95924318-95925268	0.0417567701792149	0.620167828879423	0.055	0.035	1
chr3-69559703-69560611	0.0417645729591349	0.463731581238213	0.117	0.081	1
chr2-131320894-131321826	0.041796644711795	0.518562027916463	0.087	0.059	1
chr10-78439426-78440324	0.0420228995512366	0.66269893446968	0.055	0.033	1
chr6-31176101-31176937	0.0421780109524983	0.552482664393457	0.088	0.058	1
chr3-146404213-146405102	0.0422120761341014	0.342139597239349	0.187	0.146	1
chr13-50417435-50418348	0.0422173503629693	0.637866007649175	0.058	0.037	1
chr1-13513524-13514440	0.0423001541160725	0.507202568235208	0.087	0.059	1
chr3-55353784-55354424	0.0426726894632627	0.53943835196373	0.091	0.057	1
chr15-79940696-79941606	0.0427565131646037	0.639875480338894	0.069	0.042	1
chr15-102279024-102279942	0.0428765639833049	0.305683403994256	0.249	0.194	1
chr3-88509669-88510579	0.0429916156259996	0.437494914118054	0.117	0.085	1
chr15-85036559-85037462	0.0430071232807149	0.312755234806277	0.251	0.196	1
chr9-119334080-119334978	0.0430104982105745	0.503058613491369	0.084	0.057	1
chr5-8622642-8623464	0.0431005963377912	0.590260628889153	0.075	0.046	1
chr19-28975019-28975897	0.0431021701139037	0.666890116139522	0.054	0.033	1
chr17-28233497-28234088	0.0431185655577375	0.559992084193993	0.07	0.045	1
chr10-42859923-42860839	0.0431593250903838	0.632365933050023	0.05	0.031	1
chr13-54982761-54983656	0.0432382176747892	0.639805793567063	0.058	0.035	1
chr6-96086739-96087631	0.0432481832147365	0.622422806051653	0.057	0.036	1
chr17-36121079-36122000	0.0434663765024732	0.43562800841889	0.115	0.082	1
chr4-43925471-43926372	0.0435324778251174	0.534260762299918	0.075	0.05	1
chr11-58143561-58144407	0.0435836098309936	0.574385569535096	0.074	0.048	1
chr4-121008765-121009679	0.0437707162595087	0.486211182126111	0.121	0.081	1
chr9-124126261-124126934	0.04378314386323	0.695530158588443	0.054	0.032	1
chr14-33276028-33276924	0.0438008444568957	0.726406524385917	0.053	0.03	1
chr12-33045404-33046323	0.0438298018222662	0.739436620988033	0.05	0.028	1
chr11-43656162-43657084	0.0438684888706309	0.576676701245459	0.074	0.048	1
chr3-135402041-135402943	0.0440463219564122	0.528089887546781	0.078	0.052	1
chr8-126550697-126551612	0.0441599032773977	0.469916929139091	0.11	0.075	1
chr16-91061386-91062312	0.0441734425996419	0.625576272397104	0.07	0.043	1
chr8-111051907-111052828	0.0441928412148502	0.472955252739743	0.103	0.069	1
chr10-117829444-117830322	0.0442278206704693	0.626632643746094	0.067	0.041	1
chr7-135669046-135669807	0.0442575024441808	0.626079973949588	0.069	0.043	1
chr5-150374874-150375766	0.0442978051442306	0.666222418678993	0.057	0.036	1
chr4-129276225-129277128	0.0444140844631479	0.556045888244459	0.084	0.054	1
chr18-80611634-80612565	0.0445023870265649	0.526491626073388	0.089	0.059	1
chr4-141138147-141138809	0.0445157589315449	0.635628492341202	0.057	0.035	1
chr16-28928522-28929380	0.0446700669306635	0.674215530262002	0.059	0.034	1
chr9-66114059-66114934	0.0447677287254792	0.535616660038325	0.076	0.05	1
chr10-80222906-80223821	0.0448960489586619	0.653962335049872	0.054	0.033	1
chr14-87140819-87141719	0.0449407398344157	0.35252516664947	0.178	0.132	1
chr5-110284260-110285137	0.0452335135053758	0.591714056847607	0.069	0.044	1
chr19-44895014-44895921	0.0453373130777719	0.701590283999307	0.055	0.031	1
chr7-67442052-67442967	0.0454477872838672	0.662814440121633	0.056	0.034	1
chr15-76626811-76627478	0.0454514644833431	0.599419253138806	0.066	0.042	1
chr5-110109685-110110594	0.0454801719650526	0.444233772218412	0.132	0.094	1
chr5-30035662-30036592	0.0456100531332984	0.565569792581313	0.087	0.057	1
chr17-34858396-34859216	0.0457580111664024	0.629737519784544	0.058	0.036	1
chr11-70804853-70805573	0.0457612715226287	0.626566155131751	0.064	0.04	1
chr5-100613866-100614783	0.0457684652335679	0.564956513768527	0.067	0.042	1
chr18-82976499-82977180	0.0458016954513931	0.525111186272699	0.086	0.056	1
chr2-103760811-103761711	0.0458319928622576	0.395987577588796	0.162	0.117	1
chr3-89964221-89964997	0.0459888137264007	0.715564627719104	0.055	0.032	1
chr8-76898843-76899678	0.0460225091815716	0.330411200450076	0.192	0.147	1
chr4-52429236-52430160	0.0461929130166374	0.579242170612153	0.069	0.046	1
chr5-101764665-101765546	0.0462697730098523	0.289047717145164	0.287	0.223	1
chr8-3514901-3515718	0.0463573006343887	0.573725113265932	0.078	0.048	1
chr6-4977153-4978045	0.0463997878785649	0.469428100361978	0.097	0.068	1
chr13-37332544-37333192	0.0464500911573069	0.529361315902351	0.093	0.062	1
chr18-82909340-82910203	0.0464876100502278	0.546144101256004	0.072	0.048	1
chr1-166244124-166244999	0.0464881529598932	0.49205171690358	0.097	0.065	1
chr10-93081203-93082092	0.0465596751208311	0.577275297367	0.072	0.045	1
chr6-49213539-49214431	0.0466686983657637	0.562065094655611	0.073	0.047	1
chr7-141264605-141265463	0.0467385673614262	0.507513744004475	0.095	0.064	1
chr1-91034281-91035173	0.0467458895590653	0.63010061308854	0.057	0.035	1
chrX-107815866-107816743	0.0467983576825272	0.415210500539441	0.126	0.092	1
chr10-93575630-93576545	0.0468092153395532	0.524252320181597	0.075	0.05	1
chr13-95325054-95325930	0.046872679063102	0.429204048758669	0.116	0.082	1
chr9-78587699-78588551	0.0468951577027093	0.294214198443708	0.28	0.217	1
chr9-77916902-77917788	0.0469948979423804	0.298453368477265	0.242	0.191	1
chr3-142576887-142577791	0.0469989814989497	0.616979547205041	0.054	0.034	1
chr16-33936758-33937343	0.0470250955096115	0.580808825320162	0.074	0.047	1
chr5-123897115-123898011	0.0470274054325626	0.340689257026615	0.217	0.164	1
chr2-84387098-84387870	0.0470575344092868	0.648861744806493	0.059	0.037	1
chr10-82984797-82985727	0.0471147076002226	0.391241544020627	0.163	0.121	1
chr7-96855792-96856666	0.0471453825927292	0.662643820855061	0.054	0.032	1
chr9-110116955-110117866	0.0471687230155293	0.347399243932844	0.208	0.155	1
chr14-14904629-14905558	0.0471717703486479	0.530128566496869	0.092	0.059	1
chr6-125231178-125232099	0.0471851322618968	0.476643947343262	0.116	0.079	1
chr1-156615345-156616254	0.0473206874754333	0.364455504229875	0.179	0.137	1
chr16-78576283-78577181	0.0473777190001153	0.315590431751797	0.223	0.171	1
chr10-22353711-22354661	0.0474106824248278	0.642824375676423	0.051	0.032	1
chr18-50053009-50053883	0.0474156437687555	0.43406338949063	0.119	0.085	1
chr17-36032314-36033071	0.0474419804788597	0.469906887576746	0.116	0.08	1
chr11-83385191-83386104	0.0475297972127196	0.572950359703335	0.068	0.045	1
chr10-13964339-13965231	0.0476638468524347	0.343394533098251	0.196	0.147	1
chr8-123653440-123654282	0.0476716038986928	0.523047983505963	0.081	0.055	1
chr10-69308856-69309769	0.0478092495340859	0.608262879653059	0.057	0.038	1
chr1-66815624-66816373	0.0479477235048545	0.418685729221946	0.124	0.091	1
chr12-80126990-80127904	0.0479781845671938	0.560281643720384	0.077	0.05	1
chr1-194927663-194928574	0.0481809602666879	0.635735153038884	0.064	0.04	1
chr8-122870080-122870974	0.048189775590846	0.549005287172887	0.077	0.05	1
chr9-64510998-64511897	0.0482199073541387	0.544635762854875	0.074	0.05	1
chr11-77215892-77216715	0.0482671408499177	0.447060202141685	0.133	0.093	1
chr5-41707819-41708697	0.048278462541888	0.266005777946195	0.298	0.237	1
chr3-96226513-96227377	0.0482880587510821	0.490551022806196	0.089	0.062	1
chr8-72260815-72261726	0.0484452456554698	0.673580903982709	0.051	0.031	1
chr6-113047283-113048036	0.0485100819322012	0.574394790478404	0.072	0.046	1
chr11-11556991-11557817	0.0485552340084634	0.626412760237782	0.056	0.035	1
chr12-79743828-79744733	0.0486630935855968	0.516119735668019	0.092	0.061	1
chr8-126763313-126764234	0.0486814297526628	0.485314279525092	0.096	0.067	1
chr8-11476494-11477340	0.0487286641253306	0.652049911991403	0.058	0.035	1
chr6-54592802-54593711	0.048773631114298	0.412889338372931	0.13	0.095	1
chr17-36218400-36219330	0.0487813772101435	0.606191987210496	0.064	0.041	1
chr12-79849744-79850664	0.0488017875158584	0.518756770511897	0.081	0.055	1
chr6-136809126-136809791	0.048818863379903	0.650689093276457	0.053	0.034	1
chr3-98062644-98063505	0.0488489055470669	0.642072823015153	0.058	0.035	1
chr18-61447873-61448771	0.0488825146789044	0.441893323060313	0.126	0.086	1
chr3-50382504-50383387	0.0488935047044715	0.621812813203017	0.064	0.04	1
chr19-24173758-24174644	0.0489460810490426	0.373004984947598	0.182	0.132	1
chr14-24486632-24487530	0.0490844714586005	0.430508881299673	0.121	0.09	1
chr11-77783773-77784698	0.0491388650344988	0.527871415387054	0.083	0.054	1
chr7-24628588-24629501	0.0492058528781952	0.47663247757541	0.11	0.077	1
chr6-56755845-56756756	0.0492127768117476	0.558911822948313	0.073	0.047	1
chr10-128439949-128440847	0.0492308649389703	0.608996618352058	0.055	0.035	1
chr11-16976853-16977696	0.0494234019875283	0.521816634813347	0.081	0.052	1
chr1-183320465-183321370	0.0494750806862201	0.651221630813104	0.051	0.033	1
chr2-153480927-153481869	0.049696566811385	0.548007588778083	0.083	0.054	1
chr12-4132863-4133807	0.0497801003902584	0.594389442691226	0.063	0.041	1
chr11-75669574-75670463	0.0498414171468609	0.616642756221253	0.059	0.038	1
chr11-121082748-121083389	0.0498900670851114	0.670380739152283	0.051	0.031	1
