"seqnames","start","end","region_id","cluster_assignment"
"chr7",25651016,25651933,"region_3265","Transiently.Activated.Microglia"
"chr7",25709739,25710655,"region_3266","Transiently.Activated.Microglia"
"chr7",25731185,25732086,"region_3267","Transiently.Activated.Microglia"
"chr7",27330588,27331475,"region_3268","Transiently.Activated.Microglia"
"chr7",27449089,27449906,"region_3269","Transiently.Activated.Microglia"
"chr7",27506591,27507256,"region_3270","Transiently.Activated.Microglia"
"chr7",27526186,27527090,"region_3271","Transiently.Activated.Microglia"
"chr7",28175099,28176024,"region_3272","Transiently.Activated.Microglia"
"chr7",28213882,28214782,"region_3273","Transiently.Activated.Microglia"
"chr7",28294270,28295163,"region_3274","Transiently.Activated.Microglia"
"chr7",28322027,28322943,"region_3275","Transiently.Activated.Microglia"
"chr7",28380727,28381522,"region_3276","Transiently.Activated.Microglia"
"chr7",28764737,28765484,"region_3277","Transiently.Activated.Microglia"
"chr7",28779865,28780690,"region_3278","Transiently.Activated.Microglia"
"chr7",29288695,29289572,"region_3279","Transiently.Activated.Microglia"
"chr7",29766781,29767556,"region_3280","Transiently.Activated.Microglia"
"chr7",29818560,29819464,"region_3281","Transiently.Activated.Microglia"
"chr7",30443686,30444536,"region_3282","Transiently.Activated.Microglia"
"chr7",30634382,30635283,"region_3283","Transiently.Activated.Microglia"
"chr7",30859657,30860405,"region_3284","Transiently.Activated.Microglia"
"chr7",30908624,30909528,"region_3285","Transiently.Activated.Microglia"
"chr7",31041492,31042430,"region_3286","Transiently.Activated.Microglia"
"chr7",31052449,31053376,"region_3287","Transiently.Activated.Microglia"
"chr7",31110653,31111591,"region_3288","Transiently.Activated.Microglia"
"chr7",31131952,31132781,"region_3289","Transiently.Activated.Microglia"
"chr7",31138382,31139245,"region_3290","Transiently.Activated.Microglia"
"chr7",33899736,33900650,"region_3291","Transiently.Activated.Microglia"
"chr7",34214366,34215293,"region_3292","Transiently.Activated.Microglia"
"chr7",34233733,34234650,"region_3293","Transiently.Activated.Microglia"
"chr7",34811357,34812099,"region_3294","Transiently.Activated.Microglia"
"chr7",35066476,35066981,"region_3295","Transiently.Activated.Microglia"
"chr7",35080746,35081694,"region_3296","Transiently.Activated.Microglia"
"chr7",35086276,35087144,"region_3297","Transiently.Activated.Microglia"
"chr7",35098517,35099439,"region_3298","Transiently.Activated.Microglia"
"chr7",37320837,37321644,"region_3299","Transiently.Activated.Microglia"
"chr7",38107230,38108125,"region_3300","Transiently.Activated.Microglia"
"chr7",38189191,38190122,"region_3301","Transiently.Activated.Microglia"
"chr7",39588277,39589188,"region_3302","Transiently.Activated.Microglia"
"chr7",42490260,42491104,"region_3303","Transiently.Activated.Microglia"
"chr7",43530149,43531073,"region_3304","Transiently.Activated.Microglia"
"chr7",43920588,43921322,"region_3305","Transiently.Activated.Microglia"
"chr7",44304630,44305573,"region_3306","Transiently.Activated.Microglia"
"chr7",44350983,44351889,"region_3307","Transiently.Activated.Microglia"
"chr7",44586527,44587445,"region_3308","Transiently.Activated.Microglia"
"chr7",45117256,45118191,"region_3309","Transiently.Activated.Microglia"
"chr7",45404772,45405699,"region_3310","Transiently.Activated.Microglia"
"chr7",45555533,45556444,"region_3311","Transiently.Activated.Microglia"
"chr7",45783312,45784242,"region_3312","Transiently.Activated.Microglia"
"chr7",45832929,45833839,"region_3313","Transiently.Activated.Microglia"
"chr7",45886988,45887919,"region_3314","Transiently.Activated.Microglia"
"chr7",46546227,46547149,"region_3315","Transiently.Activated.Microglia"
"chr7",46830761,46831678,"region_3316","Transiently.Activated.Microglia"
"chr7",46846777,46847560,"region_3317","Transiently.Activated.Microglia"
"chr7",46985380,46986288,"region_3318","Transiently.Activated.Microglia"
"chr7",47022270,47023009,"region_3319","Transiently.Activated.Microglia"
"chr7",47023351,47024188,"region_3320","Transiently.Activated.Microglia"
"chr7",47067565,47068479,"region_3321","Transiently.Activated.Microglia"
"chr7",48960068,48960888,"region_3322","Transiently.Activated.Microglia"
"chr7",49006605,49007520,"region_3323","Transiently.Activated.Microglia"
"chr7",49152431,49153358,"region_3324","Transiently.Activated.Microglia"
"chr7",49395983,49396895,"region_3325","Transiently.Activated.Microglia"
"chr7",49633098,49634027,"region_3326","Transiently.Activated.Microglia"
"chr7",55849834,55850601,"region_3327","Transiently.Activated.Microglia"
"chr7",58657840,58658716,"region_3328","Transiently.Activated.Microglia"
"chr7",58686339,58687249,"region_3329","Transiently.Activated.Microglia"
"chr7",63904901,63905829,"region_3330","Transiently.Activated.Microglia"
"chr7",63910610,63911445,"region_3331","Transiently.Activated.Microglia"
"chr7",63999391,64000297,"region_3332","Transiently.Activated.Microglia"
"chr7",64073324,64074200,"region_3333","Transiently.Activated.Microglia"
"chr7",64075689,64076610,"region_3334","Transiently.Activated.Microglia"
"chr7",64080220,64081030,"region_3335","Transiently.Activated.Microglia"
"chr7",64087959,64088636,"region_3336","Transiently.Activated.Microglia"
"chr7",64141188,64142108,"region_3337","Transiently.Activated.Microglia"
"chr7",67380199,67381090,"region_3338","Transiently.Activated.Microglia"
"chr7",67442052,67442967,"region_3339","Transiently.Activated.Microglia"
"chr7",67545993,67546898,"region_3340","Transiently.Activated.Microglia"
"chr7",67551003,67551913,"region_3341","Transiently.Activated.Microglia"
"chr7",67952933,67953716,"region_3342","Transiently.Activated.Microglia"
"chr7",67961591,67962494,"region_3343","Transiently.Activated.Microglia"
"chr7",68095909,68096818,"region_3344","Transiently.Activated.Microglia"
"chr7",68822961,68823851,"region_3345","Transiently.Activated.Microglia"
"chr7",73435642,73436560,"region_3346","Transiently.Activated.Microglia"
"chr7",73532974,73533718,"region_3347","Transiently.Activated.Microglia"
"chr7",73568804,73569686,"region_3348","Transiently.Activated.Microglia"
"chr7",74683692,74684614,"region_3349","Transiently.Activated.Microglia"
"chr7",75500539,75501454,"region_3350","Transiently.Activated.Microglia"
"chr7",75744681,75745561,"region_3351","Transiently.Activated.Microglia"
"chr7",75787193,75788075,"region_3352","Transiently.Activated.Microglia"
"chr7",75822123,75822993,"region_3353","Transiently.Activated.Microglia"
"chr7",79798795,79799693,"region_3354","Transiently.Activated.Microglia"
"chr7",79847744,79848664,"region_3355","Transiently.Activated.Microglia"
"chr7",79935266,79935983,"region_3356","Transiently.Activated.Microglia"
"chr7",80055438,80056350,"region_3357","Transiently.Activated.Microglia"
"chr7",80057068,80057997,"region_3358","Transiently.Activated.Microglia"
"chr7",80058878,80059792,"region_3359","Transiently.Activated.Microglia"
"chr7",80192097,80193003,"region_3360","Transiently.Activated.Microglia"
"chr7",80353448,80354351,"region_3361","Transiently.Activated.Microglia"
"chr7",80403891,80404784,"region_3362","Transiently.Activated.Microglia"
"chr7",80455401,80456277,"region_3363","Transiently.Activated.Microglia"
"chr7",80494915,80495805,"region_3364","Transiently.Activated.Microglia"
"chr7",80583843,80584705,"region_3365","Transiently.Activated.Microglia"
"chr7",80779018,80779938,"region_3366","Transiently.Activated.Microglia"
"chr7",80832020,80832844,"region_3367","Transiently.Activated.Microglia"
"chr7",80882767,80883694,"region_3368","Transiently.Activated.Microglia"
"chr7",80995440,80996381,"region_3369","Transiently.Activated.Microglia"
"chr7",81854586,81855460,"region_3370","Transiently.Activated.Microglia"
"chr7",81867820,81868732,"region_3371","Transiently.Activated.Microglia"
"chr7",82802011,82802924,"region_3372","Transiently.Activated.Microglia"
"chr7",82810983,82811790,"region_3373","Transiently.Activated.Microglia"
"chr7",82868496,82869286,"region_3374","Transiently.Activated.Microglia"
"chr7",83567954,83568757,"region_3375","Transiently.Activated.Microglia"
"chr7",83695549,83696453,"region_3376","Transiently.Activated.Microglia"
"chr7",83802241,83803038,"region_3377","Transiently.Activated.Microglia"
"chr7",84409524,84410391,"region_3378","Transiently.Activated.Microglia"
"chr7",84679045,84679891,"region_3379","Transiently.Activated.Microglia"
"chr7",84689503,84690388,"region_3380","Transiently.Activated.Microglia"
"chr7",88201681,88202574,"region_3381","Transiently.Activated.Microglia"
"chr7",88271242,88272140,"region_3382","Transiently.Activated.Microglia"
"chr7",89411103,89411989,"region_3383","Transiently.Activated.Microglia"
"chr7",90039192,90040087,"region_3384","Transiently.Activated.Microglia"
"chr7",90158033,90158997,"region_3385","Transiently.Activated.Microglia"
"chr7",90369951,90370858,"region_3386","Transiently.Activated.Microglia"
"chr7",92538493,92539499,"region_3387","Transiently.Activated.Microglia"
"chr7",92876402,92877302,"region_3388","Transiently.Activated.Microglia"
"chr7",96790088,96790988,"region_3389","Transiently.Activated.Microglia"
"chr7",96855792,96856666,"region_3390","Transiently.Activated.Microglia"
"chr7",97017732,97018641,"region_3391","Transiently.Activated.Microglia"
"chr7",97123065,97123969,"region_3392","Transiently.Activated.Microglia"
"chr7",97164006,97164932,"region_3393","Transiently.Activated.Microglia"
"chr7",97417136,97418034,"region_3394","Transiently.Activated.Microglia"
"chr7",97452952,97453839,"region_3395","Transiently.Activated.Microglia"
"chr7",98193412,98194268,"region_3396","Transiently.Activated.Microglia"
"chr7",98333775,98334681,"region_3397","Transiently.Activated.Microglia"
"chr7",98360947,98361829,"region_3398","Transiently.Activated.Microglia"
"chr7",98415269,98416168,"region_3399","Transiently.Activated.Microglia"
"chr7",98804691,98805663,"region_3400","Transiently.Activated.Microglia"
"chr7",99049629,99050525,"region_3401","Transiently.Activated.Microglia"
"chr7",99101495,99102413,"region_3402","Transiently.Activated.Microglia"
"chr7",99158640,99159541,"region_3403","Transiently.Activated.Microglia"
"chr7",99163549,99164445,"region_3404","Transiently.Activated.Microglia"
"chr7",99499936,99500839,"region_3405","Transiently.Activated.Microglia"
"chr7",99698837,99699743,"region_3406","Transiently.Activated.Microglia"
"chr7",99781957,99782207,"region_3407","Transiently.Activated.Microglia"
"chr7",100502533,100503546,"region_3408","Transiently.Activated.Microglia"
"chr7",100504707,100505633,"region_3409","Transiently.Activated.Microglia"
"chr7",100508370,100509262,"region_3410","Transiently.Activated.Microglia"
"chr7",100662997,100663891,"region_3411","Transiently.Activated.Microglia"
"chr7",100732829,100733740,"region_3412","Transiently.Activated.Microglia"
"chr7",101051641,101052489,"region_3413","Transiently.Activated.Microglia"
"chr7",101106650,101107311,"region_3414","Transiently.Activated.Microglia"
"chr7",101385073,101385950,"region_3415","Transiently.Activated.Microglia"
"chr7",101462117,101462993,"region_3416","Transiently.Activated.Microglia"
"chr7",101503171,101504181,"region_3417","Transiently.Activated.Microglia"
"chr7",101540756,101541610,"region_3418","Transiently.Activated.Microglia"
"chr7",101908151,101909008,"region_3419","Transiently.Activated.Microglia"
"chr7",102017111,102017908,"region_3420","Transiently.Activated.Microglia"
"chr7",102426015,102426871,"region_3421","Transiently.Activated.Microglia"
"chr7",104299668,104300595,"region_3422","Transiently.Activated.Microglia"
"chr7",104314809,104315686,"region_3423","Transiently.Activated.Microglia"
"chr7",106236386,106237231,"region_3424","Transiently.Activated.Microglia"
"chr7",106644156,106645115,"region_3425","Transiently.Activated.Microglia"
"chr7",106651565,106652472,"region_3426","Transiently.Activated.Microglia"
"chr7",107683390,107684300,"region_3427","Transiently.Activated.Microglia"
"chr7",109170198,109171045,"region_3428","Transiently.Activated.Microglia"
"chr7",109545192,109546125,"region_3429","Transiently.Activated.Microglia"
"chr7",109631025,109631850,"region_3430","Transiently.Activated.Microglia"
"chr7",109967538,109968453,"region_3431","Transiently.Activated.Microglia"
"chr7",110108821,110109743,"region_3432","Transiently.Activated.Microglia"
"chr7",110625395,110626243,"region_3433","Transiently.Activated.Microglia"
"chr7",110627159,110628008,"region_3434","Transiently.Activated.Microglia"
"chr7",110689066,110689976,"region_3435","Transiently.Activated.Microglia"
"chr7",110824003,110824882,"region_3436","Transiently.Activated.Microglia"
"chr7",110840080,110840986,"region_3437","Transiently.Activated.Microglia"
"chr7",111155974,111156746,"region_3438","Transiently.Activated.Microglia"
"chr7",111663012,111663903,"region_3439","Transiently.Activated.Microglia"
"chr7",116307100,116307900,"region_3440","Transiently.Activated.Microglia"
"chr7",116458845,116459760,"region_3441","Transiently.Activated.Microglia"
"chr7",117470096,117471028,"region_3442","Transiently.Activated.Microglia"
"chr7",117486356,117487245,"region_3443","Transiently.Activated.Microglia"
"chr7",118169957,118170882,"region_3444","Transiently.Activated.Microglia"
"chr7",118478745,118479686,"region_3445","Transiently.Activated.Microglia"
"chr7",120851305,120852178,"region_3446","Transiently.Activated.Microglia"
"chr7",120869813,120870719,"region_3447","Transiently.Activated.Microglia"
"chr7",120918563,120919214,"region_3448","Transiently.Activated.Microglia"
"chr7",121077546,121078447,"region_3449","Transiently.Activated.Microglia"
"chr7",121119920,121120822,"region_3450","Transiently.Activated.Microglia"
"chr7",122256416,122257330,"region_3451","Transiently.Activated.Microglia"
"chr7",122300319,122301212,"region_3452","Transiently.Activated.Microglia"
"chr7",122470209,122471116,"region_3453","Transiently.Activated.Microglia"
"chr7",123397098,123398004,"region_3454","Transiently.Activated.Microglia"
"chr7",125600345,125601123,"region_3455","Transiently.Activated.Microglia"
"chr7",125603034,125603961,"region_3456","Transiently.Activated.Microglia"
"chr7",125630052,125630972,"region_3457","Transiently.Activated.Microglia"
"chr7",126235792,126236712,"region_3458","Transiently.Activated.Microglia"
"chr7",126323468,126324374,"region_3459","Transiently.Activated.Microglia"
"chr7",126642999,126643870,"region_3460","Transiently.Activated.Microglia"
"chr7",127008437,127009264,"region_3461","Transiently.Activated.Microglia"
"chr7",127213169,127214076,"region_3462","Transiently.Activated.Microglia"
"chr7",127295807,127296736,"region_3463","Transiently.Activated.Microglia"
"chr7",127759453,127760316,"region_3464","Transiently.Activated.Microglia"
"chr7",127760858,127761710,"region_3465","Transiently.Activated.Microglia"
"chr7",128058783,128059524,"region_3466","Transiently.Activated.Microglia"
"chr7",128622249,128623153,"region_3467","Transiently.Activated.Microglia"
"chr7",128687884,128688765,"region_3468","Transiently.Activated.Microglia"
"chr7",128705436,128706345,"region_3469","Transiently.Activated.Microglia"
"chr7",130646628,130647296,"region_3470","Transiently.Activated.Microglia"
"chr7",130846963,130847856,"region_3471","Transiently.Activated.Microglia"
"chr7",130867184,130867952,"region_3472","Transiently.Activated.Microglia"
"chr7",132652763,132653625,"region_3473","Transiently.Activated.Microglia"
"chr7",135598192,135599059,"region_3474","Transiently.Activated.Microglia"
"chr7",135641545,135642460,"region_3475","Transiently.Activated.Microglia"
"chr7",135913848,135914717,"region_3476","Transiently.Activated.Microglia"
"chr7",137253535,137254460,"region_3477","Transiently.Activated.Microglia"
"chr7",137593376,137594315,"region_3478","Transiently.Activated.Microglia"
"chr7",139295352,139296252,"region_3479","Transiently.Activated.Microglia"
"chr7",139984258,139985170,"region_3480","Transiently.Activated.Microglia"
"chr7",140101944,140102854,"region_3481","Transiently.Activated.Microglia"
"chr7",140953685,140954591,"region_3482","Transiently.Activated.Microglia"
"chr7",140997505,140998296,"region_3483","Transiently.Activated.Microglia"
"chr7",140998829,140999768,"region_3484","Transiently.Activated.Microglia"
"chr7",141008724,141009574,"region_3485","Transiently.Activated.Microglia"
"chr7",141016622,141017510,"region_3486","Transiently.Activated.Microglia"
"chr7",141048053,141048871,"region_3487","Transiently.Activated.Microglia"
"chr7",141175920,141176826,"region_3488","Transiently.Activated.Microglia"
"chr7",141194830,141195514,"region_3489","Transiently.Activated.Microglia"
"chr7",141265945,141266891,"region_3490","Transiently.Activated.Microglia"
"chr7",141540608,141541357,"region_3491","Transiently.Activated.Microglia"
"chr7",142316260,142317195,"region_3492","Transiently.Activated.Microglia"
"chr7",142341890,142342805,"region_3493","Transiently.Activated.Microglia"
"chr7",142394132,142394905,"region_3494","Transiently.Activated.Microglia"
"chr7",143649193,143650096,"region_3495","Transiently.Activated.Microglia"
"chr7",144906705,144907590,"region_3496","Transiently.Activated.Microglia"
"chr7",144990344,144991206,"region_3497","Transiently.Activated.Microglia"
"chr7",145047508,145048417,"region_3498","Transiently.Activated.Microglia"
"chr7",145098112,145099043,"region_3499","Transiently.Activated.Microglia"
"chr7",145198059,145199002,"region_3500","Transiently.Activated.Microglia"
"chr19",3378383,3379317,"region_3501","Transiently.Activated.Microglia"
"chr19",4051788,4052658,"region_3502","Transiently.Activated.Microglia"
"chr19",4181575,4182493,"region_3503","Transiently.Activated.Microglia"
"chr19",4203594,4204478,"region_3504","Transiently.Activated.Microglia"
"chr19",4212686,4213414,"region_3505","Transiently.Activated.Microglia"
"chr19",4332413,4333090,"region_3506","Transiently.Activated.Microglia"
"chr19",4408850,4409778,"region_3507","Transiently.Activated.Microglia"
"chr19",4697882,4698804,"region_3508","Transiently.Activated.Microglia"
"chr19",5049935,5050864,"region_3509","Transiently.Activated.Microglia"
"chr19",5067547,5068440,"region_3510","Transiently.Activated.Microglia"
"chr19",5512418,5513287,"region_3511","Transiently.Activated.Microglia"
"chr19",5751447,5752310,"region_3512","Transiently.Activated.Microglia"
"chr19",5930064,5930584,"region_3513","Transiently.Activated.Microglia"
"chr19",5943943,5944847,"region_3514","Transiently.Activated.Microglia"
"chr19",6156918,6157823,"region_3515","Transiently.Activated.Microglia"
"chr19",6276412,6277036,"region_3516","Transiently.Activated.Microglia"
"chr19",6293172,6294052,"region_3517","Transiently.Activated.Microglia"
"chr19",6331329,6332175,"region_3518","Transiently.Activated.Microglia"
"chr19",6349050,6349893,"region_3519","Transiently.Activated.Microglia"
"chr19",6408495,6409399,"region_3520","Transiently.Activated.Microglia"
"chr19",6664101,6664919,"region_3521","Transiently.Activated.Microglia"
"chr19",7441344,7442268,"region_3522","Transiently.Activated.Microglia"
"chr19",8019664,8020589,"region_3523","Transiently.Activated.Microglia"
"chr19",8984146,8985019,"region_3524","Transiently.Activated.Microglia"
"chr19",9917577,9918391,"region_3525","Transiently.Activated.Microglia"
"chr19",10258132,10259041,"region_3526","Transiently.Activated.Microglia"
"chr19",10266193,10267097,"region_3527","Transiently.Activated.Microglia"
"chr19",10305694,10306335,"region_3528","Transiently.Activated.Microglia"
"chr19",10456571,10457448,"region_3529","Transiently.Activated.Microglia"
"chr19",10665170,10666084,"region_3530","Transiently.Activated.Microglia"
"chr19",10678203,10679118,"region_3531","Transiently.Activated.Microglia"
"chr19",10693659,10694611,"region_3532","Transiently.Activated.Microglia"
"chr19",10738539,10739468,"region_3533","Transiently.Activated.Microglia"
"chr19",10818269,10819178,"region_3534","Transiently.Activated.Microglia"
"chr19",10859976,10860815,"region_3535","Transiently.Activated.Microglia"
"chr19",10943705,10944650,"region_3536","Transiently.Activated.Microglia"
"chr19",11513268,11514170,"region_3537","Transiently.Activated.Microglia"
"chr19",11819653,11820496,"region_3538","Transiently.Activated.Microglia"
"chr19",12460569,12461463,"region_3539","Transiently.Activated.Microglia"
"chr19",12591586,12592466,"region_3540","Transiently.Activated.Microglia"
"chr19",17275634,17276542,"region_3541","Transiently.Activated.Microglia"
"chr19",17278123,17279056,"region_3542","Transiently.Activated.Microglia"
"chr19",17359164,17360091,"region_3543","Transiently.Activated.Microglia"
"chr19",21031657,21032581,"region_3544","Transiently.Activated.Microglia"
"chr19",21286262,21287188,"region_3545","Transiently.Activated.Microglia"
"chr19",21747126,21748038,"region_3546","Transiently.Activated.Microglia"
"chr19",21817801,21818717,"region_3547","Transiently.Activated.Microglia"
"chr19",24264740,24265656,"region_3548","Transiently.Activated.Microglia"
"chr19",24417475,24418412,"region_3549","Transiently.Activated.Microglia"
"chr19",24431974,24432945,"region_3550","Transiently.Activated.Microglia"
"chr19",24988526,24989478,"region_3551","Transiently.Activated.Microglia"
"chr19",26845043,26845946,"region_3552","Transiently.Activated.Microglia"
"chr19",29940032,29940941,"region_3553","Transiently.Activated.Microglia"
"chr19",31950562,31951476,"region_3554","Transiently.Activated.Microglia"
"chr19",32214697,32215577,"region_3555","Transiently.Activated.Microglia"
"chr19",32223547,32224409,"region_3556","Transiently.Activated.Microglia"
"chr19",32637144,32638074,"region_3557","Transiently.Activated.Microglia"
"chr19",32939383,32940312,"region_3558","Transiently.Activated.Microglia"
"chr19",33042506,33043430,"region_3559","Transiently.Activated.Microglia"
"chr19",34569786,34570704,"region_3560","Transiently.Activated.Microglia"
"chr19",36005983,36006928,"region_3561","Transiently.Activated.Microglia"
"chr19",36347991,36348745,"region_3562","Transiently.Activated.Microglia"
"chr19",36348860,36349657,"region_3563","Transiently.Activated.Microglia"
"chr19",36538278,36539190,"region_3564","Transiently.Activated.Microglia"
"chr19",37177655,37178549,"region_3565","Transiently.Activated.Microglia"
"chr19",37370059,37370894,"region_3566","Transiently.Activated.Microglia"
"chr19",37603796,37604661,"region_3567","Transiently.Activated.Microglia"
"chr19",40723326,40724204,"region_3568","Transiently.Activated.Microglia"
"chr19",41442215,41443097,"region_3569","Transiently.Activated.Microglia"
"chr19",42128731,42129652,"region_3570","Transiently.Activated.Microglia"
"chr19",42144257,42145166,"region_3571","Transiently.Activated.Microglia"
"chr19",42563603,42564506,"region_3572","Transiently.Activated.Microglia"
"chr19",44294611,44295371,"region_3573","Transiently.Activated.Microglia"
"chr19",44525301,44526213,"region_3574","Transiently.Activated.Microglia"
"chr19",44544574,44545350,"region_3575","Transiently.Activated.Microglia"
"chr19",44591128,44591991,"region_3576","Transiently.Activated.Microglia"
"chr19",45005154,45005832,"region_3577","Transiently.Activated.Microglia"
"chr19",45220642,45220881,"region_3578","Transiently.Activated.Microglia"
"chr19",45295653,45296560,"region_3579","Transiently.Activated.Microglia"
"chr19",45302035,45302940,"region_3580","Transiently.Activated.Microglia"
"chr19",45537281,45538175,"region_3581","Transiently.Activated.Microglia"
"chr19",45584717,45585692,"region_3582","Transiently.Activated.Microglia"
"chr19",45736623,45737522,"region_3583","Transiently.Activated.Microglia"
"chr19",45747303,45748136,"region_3584","Transiently.Activated.Microglia"
"chr19",45833586,45834472,"region_3585","Transiently.Activated.Microglia"
"chr19",46135010,46135871,"region_3586","Transiently.Activated.Microglia"
"chr19",46391801,46392711,"region_3587","Transiently.Activated.Microglia"
"chr19",46563921,46564857,"region_3588","Transiently.Activated.Microglia"
"chr19",46707262,46708113,"region_3589","Transiently.Activated.Microglia"
"chr19",46740322,46741244,"region_3590","Transiently.Activated.Microglia"
"chr19",46901054,46901972,"region_3591","Transiently.Activated.Microglia"
"chr19",47147597,47148453,"region_3592","Transiently.Activated.Microglia"
"chr19",47167893,47168715,"region_3593","Transiently.Activated.Microglia"
"chr19",47239807,47240707,"region_3594","Transiently.Activated.Microglia"
"chr19",47330479,47331379,"region_3595","Transiently.Activated.Microglia"
"chr19",47374221,47375115,"region_3596","Transiently.Activated.Microglia"
"chr19",47398824,47399722,"region_3597","Transiently.Activated.Microglia"
"chr19",47446602,47447531,"region_3598","Transiently.Activated.Microglia"
"chr19",47453443,47454370,"region_3599","Transiently.Activated.Microglia"
"chr19",47461242,47462138,"region_3600","Transiently.Activated.Microglia"
"chr19",47918027,47918743,"region_3601","Transiently.Activated.Microglia"
"chr19",47936278,47937122,"region_3602","Transiently.Activated.Microglia"
"chr19",52878601,52879495,"region_3603","Transiently.Activated.Microglia"
"chr19",55062993,55063885,"region_3604","Transiently.Activated.Microglia"
"chr19",56422626,56423541,"region_3605","Transiently.Activated.Microglia"
"chr19",56744008,56744594,"region_3606","Transiently.Activated.Microglia"
"chr19",56749213,56750071,"region_3607","Transiently.Activated.Microglia"
"chr19",57393103,57394014,"region_3608","Transiently.Activated.Microglia"
"chr19",58113064,58114002,"region_3609","Transiently.Activated.Microglia"
"chr15",4024460,4025298,"region_3610","Transiently.Activated.Microglia"
"chr15",4042925,4043696,"region_3611","Transiently.Activated.Microglia"
"chr15",4816525,4817486,"region_3612","Transiently.Activated.Microglia"
"chr15",5446240,5447138,"region_3613","Transiently.Activated.Microglia"
"chr15",5539092,5540019,"region_3614","Transiently.Activated.Microglia"
"chr15",5950694,5951647,"region_3615","Transiently.Activated.Microglia"
"chr15",6080695,6081543,"region_3616","Transiently.Activated.Microglia"
"chr15",6340101,6340838,"region_3617","Transiently.Activated.Microglia"
"chr15",6562054,6562981,"region_3618","Transiently.Activated.Microglia"
"chr15",8037599,8038498,"region_3619","Transiently.Activated.Microglia"
"chr15",8450814,8451708,"region_3620","Transiently.Activated.Microglia"
"chr15",8625110,8626021,"region_3621","Transiently.Activated.Microglia"
"chr15",8641996,8642883,"region_3622","Transiently.Activated.Microglia"
"chr15",8667480,8668382,"region_3623","Transiently.Activated.Microglia"
"chr15",12013888,12014803,"region_3624","Transiently.Activated.Microglia"
"chr15",12229892,12230796,"region_3625","Transiently.Activated.Microglia"
"chr15",12306318,12307214,"region_3626","Transiently.Activated.Microglia"
"chr15",19675368,19676336,"region_3627","Transiently.Activated.Microglia"
"chr15",25321491,25322337,"region_3628","Transiently.Activated.Microglia"
"chr15",25358367,25359270,"region_3629","Transiently.Activated.Microglia"
"chr15",25377228,25378133,"region_3630","Transiently.Activated.Microglia"
"chr15",25407035,25407884,"region_3631","Transiently.Activated.Microglia"
"chr15",25811538,25812365,"region_3632","Transiently.Activated.Microglia"
"chr15",25857963,25858848,"region_3633","Transiently.Activated.Microglia"
"chr15",25859317,25860008,"region_3634","Transiently.Activated.Microglia"
"chr15",27593483,27594398,"region_3635","Transiently.Activated.Microglia"
"chr15",27702400,27703339,"region_3636","Transiently.Activated.Microglia"
"chr15",30468587,30469464,"region_3637","Transiently.Activated.Microglia"
"chr15",31586249,31587209,"region_3638","Transiently.Activated.Microglia"
"chr15",35295821,35296566,"region_3639","Transiently.Activated.Microglia"
"chr15",35326303,35327203,"region_3640","Transiently.Activated.Microglia"
"chr15",36179164,36180026,"region_3641","Transiently.Activated.Microglia"
"chr15",36499387,36500325,"region_3642","Transiently.Activated.Microglia"
"chr15",36705702,36706510,"region_3643","Transiently.Activated.Microglia"
"chr15",36901546,36902451,"region_3644","Transiently.Activated.Microglia"
"chr15",37791329,37792326,"region_3645","Transiently.Activated.Microglia"
"chr15",38244572,38245479,"region_3646","Transiently.Activated.Microglia"
"chr15",38298785,38299688,"region_3647","Transiently.Activated.Microglia"
"chr15",38468034,38468935,"region_3648","Transiently.Activated.Microglia"
"chr15",38483031,38483923,"region_3649","Transiently.Activated.Microglia"
"chr15",38527652,38528564,"region_3650","Transiently.Activated.Microglia"
"chr15",38556550,38557452,"region_3651","Transiently.Activated.Microglia"
"chr15",39770660,39771578,"region_3652","Transiently.Activated.Microglia"
"chr15",41276533,41277436,"region_3653","Transiently.Activated.Microglia"
"chr15",41611988,41612897,"region_3654","Transiently.Activated.Microglia"
"chr15",41831982,41832902,"region_3655","Transiently.Activated.Microglia"
"chr15",50697637,50698641,"region_3656","Transiently.Activated.Microglia"
"chr15",50866624,50867513,"region_3657","Transiently.Activated.Microglia"
"chr15",50889764,50890642,"region_3658","Transiently.Activated.Microglia"
"chr15",53353512,53354557,"region_3659","Transiently.Activated.Microglia"
"chr15",53400056,53400871,"region_3660","Transiently.Activated.Microglia"
"chr15",55196122,55197034,"region_3661","Transiently.Activated.Microglia"
"chr15",55306093,55306968,"region_3662","Transiently.Activated.Microglia"
"chr15",57906323,57907194,"region_3663","Transiently.Activated.Microglia"
"chr15",58383174,58384076,"region_3664","Transiently.Activated.Microglia"
"chr15",58423478,58424374,"region_3665","Transiently.Activated.Microglia"
"chr15",58553788,58554734,"region_3666","Transiently.Activated.Microglia"
"chr15",58875579,58876523,"region_3667","Transiently.Activated.Microglia"
"chr15",58979897,58980832,"region_3668","Transiently.Activated.Microglia"
"chr15",59015908,59016818,"region_3669","Transiently.Activated.Microglia"
"chr15",59048538,59049463,"region_3670","Transiently.Activated.Microglia"
"chr15",59056198,59057104,"region_3671","Transiently.Activated.Microglia"
"chr15",59511266,59512191,"region_3672","Transiently.Activated.Microglia"
"chr15",59646247,59646990,"region_3673","Transiently.Activated.Microglia"
"chr15",59775489,59776433,"region_3674","Transiently.Activated.Microglia"
"chr15",59808989,59809880,"region_3675","Transiently.Activated.Microglia"
