Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr2:120403864-120404364	Capn3	0.0332782244223138	-0.0675387760519637	-0.0022475705466656	0.0022475705466656	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.2529560736534298	1	0.22299902741398	5465
chr6:113045965-113046465	Setd5	0.0919425761021855	-0.0904520508391111	-0.0083163945678737	0.0083163945678737	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.229072660211165	1	0.2522288886613145	354
chr7:130865515-130866015	Plekha1	0.1487142762961515	-0.0692063969620063	-0.0102919792392689	0.0102919792392689	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.848529308966126	1	0.1246447552510291	852
chr5:20881920-20882420	Rsbn1l	0.1737109509365698	-0.0778194094525235	-0.0135180836173201	0.0135180836173201	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.393134240105339	1	0.1766481522091234	970
chr14:61439881-61440381	Kpna3	0.1569360496237566	-0.0930661062376582	-0.0146054270668029	0.0146054270668029	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.2172424796192107	1	0.175901190825189	489
chr9:107640220-107640720	Rbm6	0.035149491410938	-0.0516169458304106	-0.0018143093941248	0.0018143093941248	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.619547395501877	1	0.19968377360486	5256
chr11:54522573-54523073	Rapgef6	0.0991456111059984	-0.0848365758595059	-0.0084111741577311	0.0084111741577311	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.308625053570583	1	0.1883017709033249	1425
chr14:29968078-29968578	Cacna1d	0.0943270340267185	-0.0699859891850793	-0.0066015707832545	0.0066015707832545	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.293616617743904	1	0.160880947342076	2741
chr6:125355156-125355656	Cd9	0.0082101132042397	-0.0527438204539382	-0.0004330327367509	0.0004330327367509	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.8746928571555768	1	0.1652553469937098	10003
chr12:44210056-44210556	Pnpla8	0.2072337033351984	-0.0606192783804277	-0.0125623575522833	0.0125623575522833	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.7434397930374856	1	0.1358360634843607	598
chr2:23039787-23040287	Abi1	0.0489968349042271	-0.0546799946197045	-0.0026791466689456	0.0026791466689456	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.289720949379481	1	0.1917633720048095	800
chr14:54517254-54517754	Acin1	0.0955847471834004	-0.0654255733289947	-0.0062536868859809	0.0062536868859809	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.27300565803302	1	0.1448850417594129	240
chr4:150064205-150064705	Slc2a5	0.0186870159931343	-0.0790355389427993	-0.00147693838025	0.00147693838025	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.313493908599764	1	0.1278078863918589	9768
chr3:51636601-51637101	Maml3	0.0392216488869524	-0.0784355714829287	-0.0030763724449508	0.0030763724449508	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.9052447725098163	1	0.286387874409827	7293
chr10:50592397-50592897	Ascc3	0.0949878323908716	-0.0659176824162	-0.0062613777689447	0.0062613777689447	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.671352507219641	1	0.2062932633568801	3874
chr5:67847246-67847746	Atp8a1	0.2024090847002077	-0.1302545487346629	-0.0263647039874217	0.0263647039874217	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.068252567003028	1	0.2766174506445856	944
chr6:120038511-120039011	Wnk1	0.1234416467184827	-0.1224398605329788	-0.0151141780081722	0.0151141780081722	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.467789371246274	1	0.3365153696910539	44
chr13:59822904-59823404	Golm1	0.0453892256025377	-0.0838476659209902	-0.003805780624734	0.003805780624734	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	4.331995250203769	1	0.2068255147612853	859
chr5:110839585-110840085	Ttc28	0.0354983854432147	-0.0935323968241314	-0.0033202490738907	0.0033202490738907	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.5080947255428865	1	0.2232058161911212	3157
chr16:91728397-91728897	Son	0.037279362237956	-0.0571441483061628	-0.0021302974044849	0.0021302974044849	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.2488169412833967	1	0.2594920670365179	2201
chr6:35133566-35134066	Cnot4	0.0889857315582468	-0.0685046267072275	-0.0060959343226672	0.0060959343226672	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.6835743272097496	1	0.1873323907442778	640
chr9:70678572-70679072	Mindy2	0.1146851033418903	-0.0663675952434679	-0.0076113745190498	0.0076113745190498	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.2368960434527634	1	0.1292131772084948	1496
chr16:11254152-11254652	Zc3h7a	0.0452789328247345	-0.0533993109309983	-0.0024178638125317	0.0024178638125317	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.2110618067691683	1	0.161747416782314	1945
chr18:61555037-61555537	Csnk1a1	0.1090994500874665	-0.0697378932187124	-0.0076083658004199	0.0076083658004199	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.611627297623207	1	0.2061883226531191	695
chr3:106721377-106721877	Cd53	0.1469632499963101	-0.0819139897584872	-0.0120383461550717	0.0120383461550717	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.0431808658365203	1	0.1734288680826756	2730
chr17:12916015-12916515	Wtap	0.1446633738949481	-0.0581259660217725	-0.0084086983556127	0.0084086983556127	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.8030104046828128	1	0.1113704454954983	792
chr3:89101800-89102300	Ash1l	0.0687880999035379	-0.0736512099472044	-0.0050663267878647	0.0050663267878647	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.3327992404233737	1	0.2198226446076622	545
chr4:44756327-44756827	Zcchc7	0.2683023454883053	-0.0763050870512114	-0.0204728338285293	0.0204728338285293	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.4478294807755074	1	0.2269514958216377	55
chr7:45526184-45526684	Snrnp70	0.0334080899340803	-0.0790422538819415	-0.0026406507262803	0.0026406507262803	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.0391460590419386	1	0.1820924719663663	9048
chr12:102370894-102371394	Lgmn	0.0384773723786741	-0.1091844227621152	-0.0042011296925684	0.0042011296925684	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.925266575408076	1	0.3411819872119885	2085
chr11:106788868-106789368	Smurf2	0.0717162439104186	-0.0769783061757617	-0.0055205949815118	0.0055205949815118	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.734027235092717	1	0.1944299815512245	4598
chr1:150393114-150393614	Tpr	0.3188525100250567	-0.0728489748729142	-0.0232280784909809	0.0232280784909809	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.711642302489436	1	0.1459426084353956	13
chr2:126675507-126676007	Usp8	0.0996804626961579	-0.0552928179807349	-0.0055116136800941	0.0055116136800941	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.1520751787606205	1	0.1645926763695858	2385
chr9:107872622-107873122	Rbm6	0.0634254802384323	-0.0793913276807564	-0.0050354330849187	0.0050354330849187	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.619547395501877	1	0.19968377360486	330
chr6:38533317-38533817	Ubn2	0.0509300578083984	-0.0596288073913079	-0.0030368986074851	0.0030368986074851	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.5008642118813174	1	0.2060828565074129	2187
chr12:51829282-51829782	Hectd1	0.0511423135113015	-0.050524285844468	-0.0025839288665924	0.0025839288665924	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.672150394478773	1	0.1724364641164419	1558
chr11:50377498-50377998	Hnrnph1	0.0427592871836744	-0.0744535793952394	-0.0031835819832135	0.0031835819832135	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.380307230454629	1	0.1924359027982469	6356
chr10:121626230-121626730	Xpot	0.0824893454957787	-0.0547826258920503	-0.0045189829543753	0.0045189829543753	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.1867293727265125	1	0.0927172984097033	577
chr18:61224284-61224784	Csf1r	0.0014216824940206	-0.0760736799171492	-0.0001081526189939	0.0001081526189939	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.808223725275453	1	0.335792214679342	6133
chr2:92183560-92184060	Phf21a	0.033063612387457	-0.0571679118893093	-0.0018901776797084	0.0018901776797084	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.0968509409075944	1	0.2145001086365693	6127
chr16:4213869-4214369	Crebbp	0.1840530418554038	-0.0755949897652795	-0.0139134878153278	0.0139134878153278	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.9099840274320985	1	0.2159554103877499	572
chr15:99972527-99973027	Dip2b	0.033691604227884	-0.0608246895584927	-0.0020492813678886	0.0020492813678886	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.2024991547768047	1	0.2842196131301993	4114
chr3:31094671-31095171	Skil	0.1186480555649176	-0.0958674728175025	-0.0113744892417192	0.0113744892417192	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.021517524458428	1	0.2091104429568732	1260
chr9:120001981-120002481	Cx3cr1	0.0465661231021107	-0.1210333443056577	-0.0056360536103974	0.0056360536103974	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	5.080454720533465	1	0.2971672016652641	1654
chr4:40948110-40948610	B4galt1	0.070617175955754	-0.0748903866843035	-0.0052885476138799	0.0052885476138799	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.5680308589928424	1	0.210492396164952	963
chr7:118129376-118129876	Smg1	0.0723100577909981	-0.0585170352950669	-0.0042313702039441	0.0042313702039441	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.887572364155359	1	0.2468907312169277	610
chr4:126202562-126203062	Ago3	0.1356522105260365	-0.0779901308457519	-0.010579533648441	0.010579533648441	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.8012165026823852	1	0.1607442935787716	383
chr2:148732126-148732626	Cst3	0.0242876516894626	-0.0574710424823035	-0.0013958366620404	0.0013958366620404	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.3174953323481065	1	0.2557190370717003	1962
chr10:20312133-20312633	Bclaf1	0.3031553325546582	-0.0904434032556246	-0.0274183999913339	0.0274183999913339	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.628340400926332	1	0.1614089323383765	77
chr3:109027444-109027944	Fam102b	0.0496032597269493	-0.0695909600354464	-0.003451938465286	0.003451938465286	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	4.666217724375998	1	0.2751079995326009	629
chr7:128461573-128462073	Tial1	0.1075032050195011	-0.0580053534283126	-0.0062357614018325	0.0062357614018325	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.1322548322707195	1	0.1405905535850539	88
chr11:78536071-78536571	Nlk	0.0725516892807064	-0.0681303017992386	-0.0049429684867391	0.0049429684867391	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.128878989426057	1	0.1757655002091412	846
chr2:180709859-180710359	Dido1	0.0891541142004878	-0.0645272763804326	-0.0057528721674675	0.0057528721674675	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.646103981968793	1	0.1527587361724249	4656
chr7:25218713-25219213	Pou2f2	0.0144238096346899	-0.0524709392018089	-0.0007568308384002	0.0007568308384002	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	4.051760173256895	1	0.2130653335229838	3922
chr4:126202562-126203062	Thrap3	0.1138261015654622	-0.0800194330004887	-0.0091083001079243	0.0091083001079243	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.450505247206776	1	0.1680980429199071	408
chr10:128498830-128499330	Rnf41	0.0270898433402154	-0.0515723824447274	-0.0013970877611093	0.0013970877611093	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.055592789336509	1	0.1072579043654504	2853
chr13:3610936-3611436	Gdi2	0.1002110731845522	-0.0679681586795337	-0.006811162123654	0.006811162123654	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.457241505354086	1	0.2058701066596096	2083
chr6:92091787-92092287	Nr2c2	0.1388024369185098	-0.0605352302974563	-0.0084024374847101	0.0084024374847101	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.608509362385732	1	0.1639140050204418	1095
chr1:151428334-151428834	Ivns1abp	0.076222920504188	-0.1237167260978128	-0.0094300501783919	0.0094300501783919	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.822349742376797	1	0.3010383828966717	315
chr7:73537629-73538129	Chd2	0.0814195984149828	-0.0895445819016013	-0.0072906838986659	0.0072906838986659	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.298609429317135	1	0.1810933132529647	4477
chr4:155086223-155086723	Ski	0.0775581763359754	-0.1083641775917232	-0.0084045279941618	0.0084045279941618	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.43518868156497	1	0.2270152885832922	2042
chr16:20717542-20718042	Eif4g1	0.0527068669329948	-0.0534265253389077	-0.00281594476173	0.00281594476173	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.126626816863366	1	0.1336141900541833	7633
chr16:14159194-14159694	Marf1	0.2048832712489248	-0.0600379976151937	-0.012300781350636	0.012300781350636	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.38890684654108	1	0.1561605749338101	148
chr13:59585029-59585529	Golm1	0.0534095481873703	-0.1014282548453181	-0.0054172372647219	0.0054172372647219	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	4.331995250203769	1	0.2068255147612853	1928
chr4:32615010-32615510	Bach2	0.0877505016836758	-0.0913714412162405	-0.0080178898062856	0.0080178898062856	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.5097094142466374	1	0.198297468771742	2319
chr11:95666609-95667109	Zfp652	0.0091954304636329	-0.0578139049471744	-0.0005316237427728	0.0005316237427728	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.797290705011147	1	0.2239198381462628	591
chr11:94321799-94322299	Luc7l3	0.0387369621540943	-0.0552008701636481	-0.0021383140184023	0.0021383140184023	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.8181367732527685	1	0.1601336000560906	3006
chr13:17805174-17805674	Cdk13	0.1617300433190792	-0.0867985782036462	-0.0140379378129101	0.0140379378129101	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.4568161140853237	1	0.1940356229693884	709
chr2:75704388-75704888	Agps	0.1490392861849054	-0.093228962882675	-0.0138947780797929	0.0138947780797929	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.9977451928250134	1	0.2329062665885542	1775
chr7:24884113-24884613	Arhgef1	0.1550561499062956	-0.0603721973256558	-0.0093610804786993	0.0093610804786993	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.9784079323612556	1	0.1190375166659052	1189
chr8:72548147-72548647	Med26	0.0709546247886666	-0.0570804754528249	-0.0040501237185138	0.0040501237185138	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.877430176825211	1	0.0735653463312811	2370
chr19:3912629-3913129	Unc93b1	0.0602218230356695	-0.1020316229559958	-0.0061445303416981	0.0061445303416981	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.107702131941774	1	0.2513972172196505	4985
chr5:90223729-90224229	Ankrd17	0.169069407909665	-0.0839230296185079	-0.0141888169275864	0.0141888169275864	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.8806798057520995	1	0.2375459216402996	1128
chr7:143068978-143069478	Cd81	0.05023679097127	-0.0857917040130376	-0.004309899901572	0.004309899901572	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.876666121442291	1	0.2042764066355576	515
chr8:106059275-106059775	Pla2g15	0.1311210547013411	-0.0695879439295463	-0.0091244446025399	0.0091244446025399	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.183106980465808	1	0.1236245432405623	2910
chr14:79426192-79426692	Elf1	0.0274738322289444	-0.0521357354590941	-0.0014323684491357	0.0014323684491357	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	1.9129734137954784	1	0.163724198439616	2007
chr6:120112362-120112862	Wnk1	0.097373677846218	-0.0676200591213489	-0.0065844138528244	0.0065844138528244	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.467789371246274	1	0.3365153696910539	2057
chr11:106788338-106788838	Smurf2	0.0509743068600035	-0.0542032209046529	-0.0027629716151943	0.0027629716151943	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.734027235092717	1	0.1944299815512245	916
chr3:19894494-19894994	Hps3	0.0522246841425185	-0.056423639558862	-0.0029467067541328	0.0029467067541328	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.8421545063358953	1	0.1977506295095047	1136
chr13:97137735-97138235	Hexb	0.0217025193966545	-0.0704801633254846	-0.0015295971116507	0.0015295971116507	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	3.761058844427988	1	0.3789792223137032	5796
chr13:49652754-49653254	Iars	0.4537891489881407	-0.0624143759653722	-0.0283229665539521	0.0283229665539521	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.4181491890252103	1	0.0975241847479623	108
chr2:153345391-153345891	Asxl1	0.0733002246319567	-0.0556449340051712	-0.0040787861622094	0.0040787861622094	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.441600016514292	1	0.1532770993946818	1008
chr4:121017005-121017505	Smap2	0.0702370312872708	-0.0870733446537489	-0.0061157732327326	0.0061157732327326	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.658972518399481	1	0.2387454355179383	3104
chr11:32642260-32642760	Stk10	0.0499720903373012	-0.0595633520833233	-0.0029765052111003	0.0029765052111003	Ikzf1	True	Ikzf1_extended_+/-	Ikzf1_extended_+/-_(274g)	Ikzf1_extended_+/-_(277r)	2.303028756320476	1	0.153746849798088	6060
chr1:155050128-155050628	Ier5	0.0778593281740763	-0.1170578747750436	-0.00911404748747	0.00911404748747	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	1.9879980346100985	1	0.2685574866183454	1877
chr11:119491202-119491702	Rptor	0.0972051840920912	-0.1082907857680706	-0.0105264257660625	0.0105264257660625	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.5850548240635268	1	0.1721357522497052	6327
chr4:33247482-33247982	Pnrc1	0.0582237588635818	-0.0502692814097698	-0.0029268665190479	0.0029268665190479	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	1.7831046634650607	1	0.1998470341503486	3185
chr7:30413670-30414170	Nfkbid	0.0102237374675768	-0.0594822015667767	-0.0006081304128122	0.0006081304128122	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.9381115774000306	1	0.2030144641531338	10565
chr7:28386258-28386758	Zfp36	0.1196773809263899	-0.1606974622468107	-0.0192318514032157	0.0192318514032157	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	2.89309670098029	1	0.32327439801082	2073
chr1:59912652-59913152	Fam117b	0.0883808348364145	-0.0508794479902574	-0.0044967680893948	0.0044967680893948	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.4776222723966417	1	0.1346504020785882	6820
chr12:102468819-102469319	Rin3	0.0449628395320957	-0.0684241433749849	-0.0030765437786905	0.0030765437786905	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.4928116204923511	1	0.0872552339048281	6825
chr12:80112788-80113288	Zfp36l1	0.0227824984619158	-0.0535482524280207	-0.0012199629785796	0.0012199629785796	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	2.012460442227258	1	0.1997010073807152	6347
chr12:102468819-102469319	Itpk1	0.0394493724771062	-0.0504111049936587	-0.0019886864578773	0.0019886864578773	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.5157232835522696	1	0.0550280048935028	7280
chr2:75658853-75659353	Nfe2l2	0.0436329032608382	-0.0793326329407381	-0.0034615130985308	0.0034615130985308	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	3.65040506220939	1	0.1971155743714877	1547
chr1:170174721-170175221	Nos1ap	0.1049847634108849	-0.0826310608810161	-0.0086750023769839	0.0086750023769839	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.5560495254441358	1	0.1230953789314512	3254
chr8:109693114-109693614	Ist1	0.0674287426736377	-0.0621891750985914	-0.0041933378848087	0.0041933378848087	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.8283114837108778	1	0.0552142086011938	5849
chr10:96616587-96617087	Btg1	0.0727070599529612	-0.1232009383574327	-0.0089575780114149	0.0089575780114149	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	2.2829906353700062	1	0.2755095263573895	1594
chr12:85485812-85486312	Tmed10	0.0730429051625282	-0.0764356472182795	-0.0055830817308012	0.0055830817308012	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.4974496146999947	1	0.0690563638468426	9112
chr1:134078958-134079458	Btg2	0.0206036994367078	-0.0634821106204774	-0.0013079663268321	0.0013079663268321	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	2.619174504726331	1	0.3597351265727364	979
chr11:103132767-103133267	Nmt1	0.083725224425767	-0.0679438259356856	-0.0056886120748105	0.0056886120748105	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.5072196310449298	1	0.1242479166203661	6283
chr5:142912774-142913274	Fscn1	0.0272628874597599	-0.0694392725049192	-0.0018931150715892	0.0018931150715892	Jun	True	Jun_extended_+/-	Jun_extended_+/-_(69g)	Jun_extended_+/-_(74r)	0.8128649914209025	1	0.0874644146274725	10057
